2.300000000000000000e+02,1.170000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.277778599999999987e+00,9.289579399999999820e-01,1.444443300000000097e+00,8.606632400000000516e-01,3.903703699999999799e+01,3.355555700000000030e+01,4.977777999999999992e+01,3.377777999999999992e+01,-1.644444500000000176e+01,3.222222000000000008e+01,-1.577777799999999964e+01,4.977777999999999992e+01,3.350258799999999981e-01,-2.106234800000000185e+00,1.000000000000000000e+00
1.180000000000000000e+02,1.260000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666666999999999454e-01,3.999997399999999925e-01,1.833333600000000008e+00,2.122222400000000064e+00,2.055555499999999824e+01,1.611111000000000004e+01,2.866666599999999931e+01,1.688888999999999996e+01,-1.333333299999999966e+01,2.433333400000000069e+01,-1.100000000000000000e+01,2.866666599999999931e+01,4.370780000000000221e-01,-2.158804700000000132e+00,1.000000000000000000e+00
1.250000000000000000e+02,4.600000000000000000e+01,9.000000000000000000e+00,1.111111099999999990e-01,0.000000000000000000e+00,6.111094400000000038e-01,6.116158400000000217e-01,2.166668000000000038e+00,7.817351999999999634e-01,1.245555599999999998e+02,1.127777800000000070e+02,1.410000000000000000e+02,1.198888850000000019e+02,-3.533333199999999863e+01,4.933333199999999863e+01,-1.400000000000000000e+01,1.410000000000000000e+02,2.001237600000000116e-01,-2.357688000000000006e+00,5.000000000000000000e+00
1.910000000000000000e+02,1.010000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.111112000000000100e+00,7.793634999999999868e-01,1.111111299999999913e+00,1.186342000000000008e+00,4.503703699999999799e+01,3.900000000000000000e+01,5.711110999999999649e+01,3.900000000000000000e+01,-1.811111000000000004e+01,3.622222000000000008e+01,-1.811111000000000004e+01,5.711110999999999649e+01,3.227329899999999974e-01,-2.094302700000000073e+00,1.000000000000000000e+00
6.700000000000000000e+01,1.360000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.722222999999999615e+00,3.708348800000000001e+00,2.666666699999999945e+00,3.197221299999999822e+00,1.551851800000000026e+01,9.000000000000000000e+00,2.533333400000000069e+01,1.222222200000000036e+01,-1.955555499999999824e+01,2.944444500000000176e+01,-9.888889000000000706e+00,2.533333400000000069e+01,6.608130300000000235e-01,-2.307510900000000031e+00,2.000000000000000000e+00
5.800000000000000000e+01,1.090000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.888888999999999818e-01,2.518516499999999825e-01,2.833333300000000055e+00,1.677777000000000074e+00,4.296295999999999893e+00,1.444444400000000073e+00,8.444444999999999979e+00,3.000000000000000000e+00,-8.555555000000000021e+00,1.244444499999999998e+01,-3.888888800000000145e+00,8.444444999999999979e+00,8.644823999999999842e-01,-2.283787300000000187e+00,2.000000000000000000e+00
2.080000000000000000e+02,6.500000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.388887399999999994e+00,1.236779899999999932e+00,2.644444500000000176e+01,2.553747699999999909e+01,5.670370499999999936e+01,5.266666800000000137e+01,6.444444000000000017e+01,5.300000000000000000e+01,-1.211111099999999929e+01,2.322222100000000111e+01,-1.111111099999999929e+01,6.444444000000000017e+01,1.971303799999999939e-01,-1.970811599999999997e+00,1.000000000000000000e+00
1.800000000000000000e+01,1.380000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.888888400000000134e-01,5.629629000000000438e-01,8.333332500000000254e-01,2.999998600000000071e-01,5.740740999999999872e+00,7.333333500000000171e+00,6.555555299999999974e+00,3.333333300000000055e+00,4.777777699999999683e+00,2.444444400000000073e+00,-7.222222300000000317e+00,7.333333500000000171e+00,5.438711999999999991e-01,-8.621077000000000323e-01,0.000000000000000000e+00
1.900000000000000000e+02,1.050000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.888889299999999993e+00,2.296298300000000125e+00,2.166666000000000203e+00,1.677779700000000096e+00,4.574074000000000240e+01,4.122222000000000008e+01,5.633333199999999863e+01,3.966666800000000137e+01,-1.355555500000000002e+01,3.177777899999999889e+01,-1.822222100000000111e+01,5.633333199999999863e+01,2.959918400000000061e-01,-1.996081800000000017e+00,1.000000000000000000e+00
1.790000000000000000e+02,1.010000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.444478499999999777e-01,3.851871000000000045e-01,6.111094400000000038e-01,3.296328199999999931e-01,1.349259199999999908e+02,1.264444400000000002e+02,1.472222299999999962e+02,1.311111099999999965e+02,-2.544444500000000176e+01,3.688889000000000351e+01,-1.144444499999999998e+01,1.472222299999999962e+02,1.411067199999999910e-01,-2.328734600000000210e+00,5.000000000000000000e+00
1.890000000000000000e+02,1.870000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.222222700000000106e+00,1.003697400000000073e+00,3.055555299999999974e+00,2.389019300000000179e+00,4.851852000000000231e+01,4.411110999999999649e+01,5.988889000000000351e+01,4.155555700000000030e+01,-1.322222200000000036e+01,3.411110999999999649e+01,-2.088888999999999996e+01,5.988889000000000351e+01,3.057545700000000033e-01,-1.947471500000000022e+00,4.000000000000000000e+00
2.330000000000000000e+02,2.110000000000000000e+02,9.000000000000000000e+00,1.111111099999999990e-01,0.000000000000000000e+00,2.666666699999999945e+00,6.088889599999999902e+00,1.666666600000000109e+00,1.733333299999999966e+00,1.544444499999999998e+01,1.244444499999999998e+01,1.522222200000000036e+01,1.866666800000000137e+01,-9.000000000000000000e+00,-6.666666999999999454e-01,9.666667000000000343e+00,1.866666800000000137e+01,3.354214699999999993e-01,2.554964500000000083e+00,3.000000000000000000e+00
7.000000000000000000e+00,1.800000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.277778599999999987e+00,7.296264999999999556e-01,9.444453000000000431e-01,3.740791399999999767e-01,1.386296199999999885e+02,1.333333399999999926e+02,1.475555600000000140e+02,1.350000000000000000e+02,-1.588888900000000071e+01,2.677777899999999889e+01,-1.088888900000000071e+01,1.475555600000000140e+02,9.635223399999999494e-02,-2.214611500000000177e+00,5.000000000000000000e+00
1.420000000000000000e+02,1.110000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.111111299999999913e+00,4.554198700000000044e-01,5.555553399999999531e-01,3.442649199999999743e-01,2.874073999999999884e+01,2.455555499999999824e+01,3.588889000000000351e+01,2.577777899999999889e+01,-1.255555500000000002e+01,2.144444500000000176e+01,-8.888889000000000706e+00,3.588889000000000351e+01,3.154837200000000230e-01,-2.202667200000000047e+00,6.000000000000000000e+00
2.200000000000000000e+01,8.700000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.888889899999999900e+00,1.259042299999999948e+00,1.166666600000000109e+00,6.236107300000000020e-01,6.403704000000000462e+01,5.577777999999999992e+01,8.033333600000000274e+01,5.600000000000000000e+01,-2.477777899999999889e+01,4.888889000000000351e+01,-2.411111000000000004e+01,8.033333600000000274e+01,3.096997699999999853e-01,-2.105072999999999972e+00,1.000000000000000000e+00
2.500000000000000000e+02,1.760000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,1.111111099999999990e-01,1.611112000000000100e+00,1.062839899999999949e+00,3.444443999999999839e+00,1.695309200000000072e+00,5.366666800000000137e+01,4.711110999999999649e+01,6.766666999999999632e+01,4.622222000000000008e+01,-1.966666599999999931e+01,4.200000000000000000e+01,-2.233333400000000069e+01,6.766666999999999632e+01,3.181372000000000089e-01,-2.052258300000000091e+00,4.000000000000000000e+00
6.800000000000000000e+01,1.030000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666667499999999746e-01,5.777777400000000396e-01,1.111110999999999960e+00,9.629633399999999455e-01,2.148147999999999946e+00,1.111111099999999990e-01,5.666666499999999829e+00,6.666666999999999454e-01,-6.111111000000000182e+00,1.055555500000000002e+01,-4.444444700000000026e+00,5.666666499999999829e+00,9.876542999999999850e-01,-2.185465799999999792e+00,2.000000000000000000e+00
1.050000000000000000e+02,1.930000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.222221999999999920e+00,1.905159700000000011e+00,2.888889300000000215e+00,2.177325499999999803e+00,6.011110999999999649e+01,5.311110999999999649e+01,7.511111499999999808e+01,5.211110999999999649e+01,-2.100000000000000000e+01,4.500000000000000000e+01,-2.400000000000000000e+01,7.511111499999999808e+01,3.084653600000000218e-01,-2.047766000000000197e+00,4.000000000000000000e+00
3.600000000000000000e+01,2.430000000000000000e+02,9.000000000000000000e+00,1.111111099999999990e-01,0.000000000000000000e+00,1.888889000000000040e+00,1.851851300000000089e+00,2.000000000000000000e+00,7.111104000000000314e-01,1.333333299999999966e+01,9.888889000000000706e+00,1.211111099999999929e+01,1.800000000000000000e+01,-1.033333299999999966e+01,-3.666666699999999945e+00,1.400000000000000000e+01,1.800000000000000000e+01,4.522285999999999806e-01,2.368310500000000207e+00,3.000000000000000000e+00
3.400000000000000000e+01,1.370000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000002000000000058e-01,1.666667300000000129e-01,1.111110999999999960e+00,4.740741800000000117e-01,5.851852000000000054e+00,7.777777699999999683e+00,6.444444700000000026e+00,3.333333300000000055e+00,5.777777699999999683e+00,1.777777799999999964e+00,-7.555555299999999974e+00,7.777777699999999683e+00,5.736331300000000466e-01,-7.442716400000000121e-01,0.000000000000000000e+00
2.280000000000000000e+02,2.000000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.055554700000000068e+00,4.906551800000000241e-01,8.333333000000000546e-01,7.527732999999999786e-01,1.250000000000000000e+02,1.140000000000000000e+02,1.405555600000000140e+02,1.204444400000000002e+02,-3.300000000000000000e+01,4.666666800000000137e+01,-1.366666700000000034e+01,1.405555600000000140e+02,1.888916599999999890e-01,-2.348005999999999815e+00,5.000000000000000000e+00
1.880000000000000000e+02,4.200000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.777785999999999866e-01,5.443299000000000332e-01,1.666667899999999980e+00,1.264908099999999980e+00,1.089259299999999939e+02,9.566666399999999726e+01,1.262222199999999930e+02,1.048888850000000019e+02,-3.977777999999999992e+01,5.188889000000000351e+01,-1.211111099999999929e+01,1.262222199999999930e+02,2.419340500000000116e-01,-2.410387800000000080e+00,5.000000000000000000e+00
1.860000000000000000e+02,2.180000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.166666600000000109e+00,7.444442500000000296e-01,1.166666500000000051e+00,6.555550700000000175e-01,1.370370400000000011e+01,1.066666700000000034e+01,1.266666700000000034e+01,1.777777899999999889e+01,-9.111110999999999294e+00,-3.111111199999999855e+00,1.222222200000000036e+01,1.777777899999999889e+01,4.013468299999999878e-01,2.382683500000000176e+00,3.000000000000000000e+00
2.020000000000000000e+02,1.930000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.111112000000000100e+00,7.503075000000000161e-01,3.388888099999999959e+00,2.489236000000000004e+00,4.170370499999999936e+01,3.788889000000000351e+01,5.066666800000000137e+01,3.655555700000000030e+01,-1.144444499999999998e+01,2.688888999999999996e+01,-1.544444499999999998e+01,5.066666800000000137e+01,2.783866500000000133e-01,-1.992997499999999977e+00,4.000000000000000000e+00
2.100000000000000000e+01,1.220000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.444444499999999909e-01,4.036867000000000094e-01,4.444444499999999909e-01,4.036867000000000094e-01,5.555556000000000383e-01,0.000000000000000000e+00,1.222222200000000036e+00,4.444444499999999909e-01,-1.666666600000000109e+00,2.000000000000000000e+00,-3.333333399999999780e-01,1.222222200000000036e+00,5.555556000000000383e-01,-2.444562700000000088e+00,2.000000000000000000e+00
2.290000000000000000e+02,1.950000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.166666000000000203e+00,2.277915199999999807e+00,4.111111000000000182e+00,2.247634199999999804e+00,4.770370499999999936e+01,4.244444299999999970e+01,5.888889000000000351e+01,4.177777999999999992e+01,-1.577777799999999964e+01,3.355555700000000030e+01,-1.777777899999999889e+01,5.888889000000000351e+01,2.902781400000000178e-01,-2.052704600000000212e+00,4.000000000000000000e+00
1.240000000000000000e+02,2.900000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000001300000000093e+00,7.111075999999999508e-01,1.055553399999999975e+00,9.074166399999999966e-01,1.284444399999999860e+02,1.192222199999999930e+02,1.428888900000000035e+02,1.232222199999999930e+02,-2.766666599999999931e+01,4.333333199999999863e+01,-1.566666700000000034e+01,1.428888900000000035e+02,1.656161399999999950e-01,-2.271128000000000036e+00,5.000000000000000000e+00
2.080000000000000000e+02,3.400000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.722222399999999931e+00,1.730981099999999939e+00,4.444445000000000201e-01,5.018483400000000039e-01,1.444444499999999998e+01,1.077777799999999964e+01,2.100000000000000000e+01,1.155555500000000002e+01,-1.100000000000000000e+01,1.966666599999999931e+01,-8.666667000000000343e+00,2.100000000000000000e+01,4.799579999999999957e-01,-2.162382599999999933e+00,6.000000000000000000e+00
1.120000000000000000e+02,1.970000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.222223299999999568e+00,2.993821099999999902e+00,4.944444700000000026e+00,3.122794600000000198e+00,5.033333199999999863e+01,4.466666800000000137e+01,6.222222000000000008e+01,4.411110999999999649e+01,-1.700000000000000000e+01,3.566666800000000137e+01,-1.866666599999999931e+01,6.222222000000000008e+01,2.963284899999999999e-01,-2.071220900000000142e+00,4.000000000000000000e+00
1.510000000000000000e+02,8.900000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.388889000000000706e+00,4.577316999999999858e+00,7.222220299999999593e-01,3.896823799999999949e-01,3.170370300000000086e+01,2.733333400000000069e+01,4.100000000000000000e+01,2.677777899999999889e+01,-1.311111099999999929e+01,2.788888999999999996e+01,-1.477777799999999964e+01,4.100000000000000000e+01,3.512725199999999770e-01,-2.046541500000000013e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.080000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.333333499999999949e+00,8.000002499999999683e-01,1.388888799999999923e+00,9.518516700000000386e-01,1.766666599999999931e+01,1.900000000000000000e+01,2.111111000000000004e+01,1.288888900000000071e+01,4.000000000000000000e+00,1.033333299999999966e+01,-1.433333299999999966e+01,2.111111000000000004e+01,3.887564499999999756e-01,-1.302133299999999938e+00,0.000000000000000000e+00
1.520000000000000000e+02,1.550000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,6.111110400000000498e-01,1.077777799999999964e+01,1.318073899999999981e+02,7.296295999999999893e+00,5.333333500000000171e+00,1.100000000000000000e+01,5.555555299999999974e+00,-5.888888999999999818e+00,1.111111099999999929e+01,-5.222222300000000317e+00,1.100000000000000000e+01,5.000000000000000000e-01,-2.115566999999999975e+00,6.000000000000000000e+00
1.120000000000000000e+02,3.000000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.555572500000000025e-01,2.721643999999999730e-01,1.222222700000000106e+00,7.200824999999999587e-01,1.132592599999999976e+02,1.007777800000000070e+02,1.301111099999999965e+02,1.088888850000000019e+02,-3.744444299999999970e+01,5.055555700000000030e+01,-1.311111099999999929e+01,1.301111099999999965e+02,2.253837599999999886e-01,-2.385307599999999972e+00,5.000000000000000000e+00
1.650000000000000000e+02,9.900000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.888905599999999962e-01,4.740739199999999820e-01,7.777785999999999866e-01,4.740735300000000207e-01,9.340740999999999872e+01,7.900000000000000000e+01,1.180000000000000000e+02,8.322221999999999298e+01,-4.322222000000000008e+01,7.377778000000000702e+01,-3.055555499999999824e+01,1.180000000000000000e+02,3.304175699999999938e-01,-2.207756499999999900e+00,5.000000000000000000e+00
9.000000000000000000e+01,1.340000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.888888699999999976e-01,1.851852799999999938e-02,9.444443599999999828e-01,1.518522999999999956e-01,2.111111199999999855e+00,1.000000000000000000e+00,4.666667000000000343e+00,6.666666999999999454e-01,-3.333333300000000055e+00,7.666666499999999829e+00,-4.333333500000000171e+00,4.666667000000000343e+00,8.814814699999999892e-01,-2.013143499999999975e+00,6.000000000000000000e+00
6.200000000000000000e+01,2.230000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+00,5.722222999999999615e+00,1.666666600000000109e+00,2.444444199999999956e+00,6.666666499999999829e+00,4.888888999999999818e+00,4.666667000000000343e+00,1.044444499999999998e+01,-5.333333500000000171e+00,-6.000000000000000000e+00,1.133333299999999966e+01,1.044444499999999998e+01,5.931497999999999493e-01,2.046587699999999899e+00,3.000000000000000000e+00
2.040000000000000000e+02,1.560000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000002999999999531e-01,2.788862599999999969e-01,1.999999599999999988e+00,5.577732300000000087e-01,2.370370300000000086e+01,1.733333400000000069e+01,2.544444500000000176e+01,2.833333400000000069e+01,-1.911111000000000004e+01,5.222222300000000317e+00,1.388888900000000071e+01,2.833333400000000069e+01,3.890340600000000149e-01,2.864930600000000105e+00,3.000000000000000000e+00
2.600000000000000000e+01,6.700000000000000000e+01,9.000000000000000000e+00,1.111111099999999990e-01,0.000000000000000000e+00,1.000000000000000000e+00,8.888903000000000221e-01,2.444444700000000026e+00,3.185184700000000202e+00,2.000000000000000000e+01,1.955555499999999824e+01,2.588888999999999996e+01,1.455555500000000002e+01,-1.333333399999999891e+00,1.766666599999999931e+01,-1.633333400000000069e+01,2.588888999999999996e+01,4.369392000000000276e-01,-1.623202199999999928e+00,0.000000000000000000e+00
8.600000000000000000e+01,1.930000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.277779300000000173e+00,1.652159300000000108e+00,2.222221999999999920e+00,1.809439699999999984e+00,6.140740600000000171e+01,5.366666800000000137e+01,7.655555999999999983e+01,5.400000000000000000e+01,-2.322222100000000111e+01,4.544444299999999970e+01,-2.222222100000000111e+01,7.655555999999999983e+01,2.995789600000000052e-01,-2.109374799999999883e+00,4.000000000000000000e+00
2.300000000000000000e+01,8.500000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.444444499999999909e+00,1.051852500000000079e+00,1.777778000000000080e+00,9.629628700000000263e-01,1.796296299999999846e+01,1.888888999999999996e+01,2.188888999999999996e+01,1.311111099999999929e+01,2.777777700000000127e+00,1.177777799999999964e+01,-1.455555500000000002e+01,2.188888999999999996e+01,3.997514799999999924e-01,-1.386867000000000072e+00,0.000000000000000000e+00
5.900000000000000000e+01,1.200000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.166666699999999945e+00,1.986063399999999923e+00,1.444444099999999898e+00,1.869838499999999959e+00,1.907407399999999953e+01,1.055555500000000002e+01,3.311110999999999649e+01,1.355555500000000002e+01,-2.555555499999999824e+01,4.211110999999999649e+01,-1.655555499999999824e+01,3.311110999999999649e+01,6.812664000000000497e-01,-2.231260799999999822e+00,2.000000000000000000e+00
1.860000000000000000e+02,1.730000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.444444499999999909e+00,8.296305499999999666e-01,2.111111399999999971e+00,1.985185299999999931e+00,1.714814799999999906e+01,1.355555500000000002e+01,1.555555500000000002e+01,2.233333400000000069e+01,-1.077777799999999964e+01,-4.777777699999999683e+00,1.555555500000000002e+01,2.233333400000000069e+01,3.964332600000000095e-01,2.332739000000000118e+00,3.000000000000000000e+00
2.000000000000000000e+02,2.500000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.277777700000000127e+00,1.420746000000000064e+00,1.444444499999999909e+00,1.025598800000000033e+00,9.222222000000000364e+00,6.555555299999999974e+00,7.333333500000000171e+00,1.377777799999999964e+01,-8.000000000000000000e+00,-5.666666499999999829e+00,1.366666700000000034e+01,1.377777799999999964e+01,5.633903000000000105e-01,2.192935499999999927e+00,3.000000000000000000e+00
6.700000000000000000e+01,3.200000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.444439999999999502e-01,1.062842099999999901e+00,1.777778599999999987e+00,1.310921500000000073e+00,1.262222199999999930e+02,1.151111149999999981e+02,1.422222299999999962e+02,1.213333360000000027e+02,-3.333333199999999863e+01,4.800000000000000000e+01,-1.466666700000000034e+01,1.422222299999999962e+02,1.906250399999999956e-01,-2.333746000000000098e+00,5.000000000000000000e+00
1.240000000000000000e+02,1.910000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.500000700000000187e+00,2.738613599999999870e+00,3.277778000000000080e+00,2.800132800000000088e+00,5.974074000000000240e+01,5.288889000000000351e+01,7.477778000000000702e+01,5.155555700000000030e+01,-2.055555499999999824e+01,4.511110999999999649e+01,-2.455555499999999824e+01,7.477778000000000702e+01,3.136109400000000047e-01,-2.035480000000000178e+00,4.000000000000000000e+00
2.100000000000000000e+02,1.530000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00
2.000000000000000000e+00,4.400000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.166667200000000015e+00,2.388887599999999889e+00,2.388889600000000168e+00,1.529628500000000058e+00,1.874073999999999884e+01,1.733333400000000069e+01,2.522222100000000111e+01,1.366666700000000034e+01,-4.222222300000000317e+00,1.944444500000000176e+01,-1.522222200000000036e+01,2.522222100000000111e+01,4.576814200000000055e-01,-1.753725500000000048e+00,0.000000000000000000e+00
