left_daughter right_daughter split_var split_point status prediction
6 7 13 27.5 1 0
8 9 13 18.16667 1 0
0 0 0 0 -1 6
0 0 0 0 -1 4
0 0 0 0 -1 5
10 11 14 -1.444444 1 0
12 13 19 -2.299231 1 0
14 15 6 0.6666667 1 0
16 17 7 0.009259248 1 0
0 0 0 0 -1 3
18 19 16 -19.11111 1 0
20 21 1 61.5 1 0
22 23 19 -2.139745 1 0
0 0 0 0 -1 7
0 0 0 0 -1 1
24 25 11 42.05555 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
26 27 13 0.05555555 1 0
0 0 0 0 -1 3
28 29 13 17.38889 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 7
30 31 1 104 1 0
0 0 0 0 -1 1
0 0 0 0 -1 7
0 0 0 0 -1 2

2 3 2 160.5 1 0
4 5 13 16.11111 1 0
6 7 10 29.94444 1 0
8 9 18 0.8468576 1 0
10 11 10 86.57407 1 0
0 0 0 0 -1 4
0 0 0 0 -1 5
12 13 14 1.611111 1 0
14 15 16 -3.444444 1 0
16 17 2 66.5 1 0
0 0 0 0 -1 6
18 19 19 -2.234947 1 0
0 0 0 0 -1 1
0 0 0 0 -1 3
20 21 1 236.5 1 0
22 23 19 -1.903408 1 0
24 25 17 28.55556 1 0
0 0 0 0 -1 3
26 27 9 1.196296 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 1
28 29 6 2.472222 1 0
30 31 6 14.97222 1 0
32 33 6 2.055556 1 0
34 35 18 0.4370387 1 0
0 0 0 0 -1 1
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 7
36 37 11 8.444444 1 0
38 39 18 0.3916004 1 0
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 1

2 3 2 160 1 0
4 5 12 98.61111 1 0
6 7 16 -2.111111 1 0
8 9 13 21.94444 1 0
0 0 0 0 -1 6
0 0 0 0 -1 5
0 0 0 0 -1 4
10 11 10 3.666667 1 0
12 13 7 8.686359 1 0
14 15 19 -2.15928 1 0
16 17 14 -5.388889 1 0
18 19 19 -2.173587 1 0
0 0 0 0 -1 3
0 0 0 0 -1 3
20 21 18 0.9407407 1 0
22 23 7 1.507262 1 0
24 25 2 151.5 1 0
26 27 14 -17.72222 1 0
0 0 0 0 -1 2
0 0 0 0 -1 7
0 0 0 0 -1 3
28 29 19 -2.22235 1 0
30 31 16 -14.55556 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 1
0 0 0 0 -1 3

2 3 19 0.9526513 1 0
4 5 10 79.03704 1 0
0 0 0 0 -1 4
6 7 16 -11.55556 1 0
0 0 0 0 -1 6
8 9 14 -7.222222 1 0
10 11 6 0.5833333 1 0
12 13 2 160.5 1 0
14 15 10 36.51852 1 0
16 17 11 6.166666 1 0
18 19 19 -2.137718 1 0
20 21 6 0.7500006 1 0
0 0 0 0 -1 5
0 0 0 0 -1 1
0 0 0 0 -1 2
22 23 14 -2.5 1 0
0 0 0 0 -1 1
0 0 0 0 -1 3
24 25 19 -1.773977 1 0
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 7
26 27 13 0.2222222 1 0
28 29 9 0.4040999 1 0
30 31 7 1.103296 1 0
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 3

2 3 16 3.555556 1 0
4 5 13 18.05556 1 0
0 0 0 0 -1 4
6 7 16 -13.22222 1 0
8 9 12 103.0556 1 0
0 0 0 0 -1 1
10 11 19 -2.163353 1 0
12 13 2 160.5 1 0
0 0 0 0 -1 6
0 0 0 0 -1 3
14 15 14 1.722222 1 0
16 17 8 17.91667 1 0
0 0 0 0 -1 5
18 19 14 -6.611111 1 0
0 0 0 0 -1 1
20 21 10 28.90741 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7
22 23 14 -3.666667 1 0
24 25 12 33 1 0
0 0 0 0 -1 2
26 27 14 -4.5 1 0
28 29 1 228 1 0
0 0 0 0 -1 2
30 31 19 -1.98939 1 0
0 0 0 0 -1 3
32 33 16 -6.333333 1 0
0 0 0 0 -1 7
34 35 18 0.9888889 1 0
0 0 0 0 -1 7
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 7
0 0 0 0 -1 3

2 3 10 78.16667 1 0
4 5 2 160.5 1 0
0 0 0 0 -1 6
6 7 19 -1.789334 1 0
8 9 15 12.83333 1 0
10 11 10 22.09259 1 0
12 13 8 0.1666666 1 0
0 0 0 0 -1 4
0 0 0 0 -1 5
14 15 18 0.76541 1 0
16 17 19 -2.170697 1 0
0 0 0 0 -1 7
18 19 12 43.16666 1 0
20 21 6 3.777778 1 0
0 0 0 0 -1 3
22 23 7 7.673628 1 0
0 0 0 0 -1 2
24 25 6 2.555555 1 0
0 0 0 0 -1 2
26 27 1 39.5 1 0
0 0 0 0 -1 3
28 29 17 38.72222 1 0
0 0 0 0 -1 3
0 0 0 0 -1 1
0 0 0 0 -1 3
30 31 17 5.055556 1 0
32 33 2 156.5 1 0
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 1
34 35 14 -13 1 0
0 0 0 0 -1 2
36 37 18 0.5070402 1 0
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 7

2 3 2 160 1 0
4 5 11 74.27778 1 0
6 7 11 24.66667 1 0
8 9 17 38.44445 1 0
0 0 0 0 -1 6
0 0 0 0 -1 4
0 0 0 0 -1 5
10 11 8 0.611111 1 0
12 13 8 26.63889 1 0
0 0 0 0 -1 7
14 15 19 -1.694137 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
16 17 19 -2.161564 1 0
0 0 0 0 -1 1
0 0 0 0 -1 3
18 19 19 -1.720925 1 0
20 21 17 28.55556 1 0
0 0 0 0 -1 3
22 23 18 0.8367064 1 0
24 25 12 30.33333 1 0
26 27 15 10.38889 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 1
28 29 18 0.6135081 1 0
0 0 0 0 -1 7
0 0 0 0 -1 1
0 0 0 0 -1 7

2 3 17 98 1 0
4 5 19 -1.789334 1 0
0 0 0 0 -1 6
6 7 11 24.88889 1 0
8 9 15 2.833333 1 0
10 11 16 -6.555556 1 0
12 13 18 0.3204351 1 0
14 15 2 150.5 1 0
0 0 0 0 -1 1
16 17 2 118.5 1 0
18 19 19 -2.141419 1 0
20 21 2 160 1 0
0 0 0 0 -1 2
0 0 0 0 -1 7
0 0 0 0 -1 4
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 3
22 23 6 0.3333333 1 0
24 25 6 14.41667 1 0
0 0 0 0 -1 5
0 0 0 0 -1 3
26 27 1 61.5 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
28 29 15 10.05556 1 0
0 0 0 0 -1 7
0 0 0 0 -1 1
0 0 0 0 -1 7

2 3 10 84.64814 1 0
4 5 10 25.77778 1 0
0 0 0 0 -1 6
6 7 16 3.555556 1 0
8 9 2 160 1 0
10 11 19 -1.808142 1 0
0 0 0 0 -1 4
12 13 7 8.686359 1 0
0 0 0 0 -1 5
14 15 11 0.9444444 1 0
16 17 9 0.06666667 1 0
18 19 8 0.611111 1 0
0 0 0 0 -1 3
20 21 1 236.5 1 0
22 23 4 0.05555555 1 0
0 0 0 0 -1 7
0 0 0 0 -1 1
0 0 0 0 -1 7
24 25 11 24.94444 1 0
26 27 14 -1.055556 1 0
0 0 0 0 -1 7
28 29 9 2.081732 1 0
0 0 0 0 -1 3
30 31 9 1.112963 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 7
32 33 2 140.5 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
34 35 9 2.95 1 0
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 3

2 3 2 160.5 1 0
4 5 13 78.88889 1 0
6 7 16 -2.666667 1 0
8 9 10 27.90741 1 0
0 0 0 0 -1 6
0 0 0 0 -1 5
0 0 0 0 -1 4
10 11 11 18.55556 1 0
12 13 7 288.7229 1 0
14 15 9 0.8755782 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 3
16 17 17 10.44444 1 0
18 19 16 -7.944445 1 0
20 21 11 2.611111 1 0
22 23 14 -13.72222 1 0
0 0 0 0 -1 7
0 0 0 0 -1 3
24 25 19 -2.082818 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 7
26 27 7 0.09814821 1 0
0 0 0 0 -1 7
0 0 0 0 -1 7
0 0 0 0 -1 3

2 3 13 72.5 1 0
4 5 2 162.5 1 0
0 0 0 0 -1 6
6 7 11 24.94444 1 0
8 9 11 21.27778 1 0
10 11 18 0.7702501 1 0
12 13 7 8.686359 1 0
0 0 0 0 -1 4
0 0 0 0 -1 5
14 15 1 151 1 0
16 17 9 0.1814817 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
18 19 19 -1.852201 1 0
20 21 14 2.333333 1 0
0 0 0 0 -1 7
0 0 0 0 -1 3
22 23 1 39.5 1 0
0 0 0 0 -1 1
0 0 0 0 -1 7
0 0 0 0 -1 1
0 0 0 0 -1 3
24 25 19 -2.144276 1 0
0 0 0 0 -1 2
26 27 1 123 1 0
0 0 0 0 -1 7
0 0 0 0 -1 2

2 3 2 160.5 1 0
4 5 18 0.6306711 1 0
6 7 16 -0.5 1 0
8 9 10 24.98148 1 0
10 11 9 0.09074073 1 0
0 0 0 0 -1 5
0 0 0 0 -1 4
12 13 16 -13.22222 1 0
14 15 13 61.38889 1 0
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 1
16 17 18 0.5568784 1 0
18 19 17 37.72222 1 0
20 21 8 23.66667 1 0
22 23 14 -13.22222 1 0
24 25 15 17.55556 1 0
26 27 15 17.38889 1 0
0 0 0 0 -1 2
0 0 0 0 -1 6
0 0 0 0 -1 3
0 0 0 0 -1 2
28 29 18 0.5177568 1 0
0 0 0 0 -1 1
30 31 11 11.94444 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
32 33 19 -2.346666 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 3
0 0 0 0 -1 7

2 3 15 -0.1666667 1 0
0 0 0 0 -1 4
4 5 13 78.88889 1 0
6 7 19 -1.810617 1 0
0 0 0 0 -1 6
8 9 2 155 1 0
10 11 18 0.3307886 1 0
12 13 10 20.38889 1 0
0 0 0 0 -1 5
14 15 18 0.1463644 1 0
16 17 6 2.555555 1 0
18 19 19 -2.163353 1 0
20 21 6 16.38889 1 0
0 0 0 0 -1 7
0 0 0 0 -1 4
0 0 0 0 -1 1
0 0 0 0 -1 3
0 0 0 0 -1 3
22 23 2 141.5 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
24 25 12 4.555556 1 0
0 0 0 0 -1 1
26 27 19 -2.082818 1 0
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 7

2 3 2 160.5 1 0
4 5 12 98.61111 1 0
6 7 11 25.77778 1 0
8 9 18 0.3600604 1 0
0 0 0 0 -1 6
0 0 0 0 -1 4
0 0 0 0 -1 5
10 11 9 0.3547066 1 0
12 13 19 -1.810617 1 0
0 0 0 0 -1 7
0 0 0 0 -1 2
14 15 19 -2.153311 1 0
16 17 16 -7.388889 1 0
18 19 11 9.888889 1 0
20 21 1 38 1 0
0 0 0 0 -1 1
0 0 0 0 -1 3
0 0 0 0 -1 3
22 23 2 80 1 0
24 25 11 2.611111 1 0
26 27 14 -13.72222 1 0
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 7
0 0 0 0 -1 1
0 0 0 0 -1 2
28 29 13 0.05555555 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7

2 3 13 72.5 1 0
4 5 12 37.77778 1 0
0 0 0 0 -1 6
6 7 15 -0.1666667 1 0
8 9 9 1.018598 1 0
0 0 0 0 -1 4
10 11 19 -2.163353 1 0
0 0 0 0 -1 2
12 13 2 151.5 1 0
14 15 1 141 1 0
16 17 1 149 1 0
18 19 1 110.5 1 0
0 0 0 0 -1 5
0 0 0 0 -1 3
0 0 0 0 -1 7
20 21 10 3.444444 1 0
22 23 16 3.555556 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
24 25 2 116.5 1 0
26 27 14 -8.611111 1 0
28 29 10 22.94444 1 0
0 0 0 0 -1 4
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 7
0 0 0 0 -1 1
30 31 19 -1.388952 1 0
0 0 0 0 -1 2
0 0 0 0 -1 7
32 33 12 3.666667 1 0
0 0 0 0 -1 7
0 0 0 0 -1 1

2 3 11 24.94444 1 0
4 5 19 1.046575 1 0
6 7 2 167.5 1 0
8 9 14 1.444444 1 0
0 0 0 0 -1 4
10 11 12 101.7778 1 0
0 0 0 0 -1 5
12 13 19 -2.162618 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 6
0 0 0 0 -1 3
14 15 16 -14.66667 1 0
0 0 0 0 -1 1
16 17 1 38 1 0
18 19 8 0.6666667 1 0
20 21 11 16.05555 1 0
0 0 0 0 -1 7
0 0 0 0 -1 1
22 23 18 0.9296296 1 0
24 25 6 3.222223 1 0
0 0 0 0 -1 7
26 27 7 0.2092593 1 0
0 0 0 0 -1 2
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 7

2 3 13 22.88889 1 0
4 5 19 -2.163353 1 0
6 7 10 79.03704 1 0
0 0 0 0 -1 3
8 9 16 3.555556 1 0
10 11 8 2.805555 1 0
0 0 0 0 -1 6
12 13 11 5.444444 1 0
0 0 0 0 -1 4
14 15 15 5 1 0
16 17 8 19.38889 1 0
18 19 18 0.9819445 1 0
20 21 14 -5.777778 1 0
0 0 0 0 -1 4
22 23 4 0.05555555 1 0
24 25 2 144 1 0
0 0 0 0 -1 3
26 27 2 141.5 1 0
0 0 0 0 -1 3
28 29 2 119.5 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 5
0 0 0 0 -1 2
0 0 0 0 -1 5
0 0 0 0 -1 7
30 31 6 0.5277778 1 0
0 0 0 0 -1 7
32 33 15 18.88889 1 0
0 0 0 0 -1 7
0 0 0 0 -1 1
0 0 0 0 -1 3
0 0 0 0 -1 2

2 3 17 98 1 0
4 5 15 -0.1666667 1 0
0 0 0 0 -1 6
0 0 0 0 -1 4
6 7 19 -2.147125 1 0
8 9 1 141 1 0
10 11 11 24.94444 1 0
12 13 19 -2.161564 1 0
14 15 17 42.44445 1 0
16 17 10 21.07407 1 0
18 19 14 -9.611111 1 0
0 0 0 0 -1 3
20 21 13 8.666667 1 0
22 23 14 -7.5 1 0
0 0 0 0 -1 5
24 25 19 -1.734161 1 0
0 0 0 0 -1 1
26 27 2 147.5 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 7
0 0 0 0 -1 3
28 29 6 0.3055556 1 0
30 31 19 -0.4663913 1 0
0 0 0 0 -1 2
0 0 0 0 -1 5
0 0 0 0 -1 3
32 33 14 -4.944444 1 0
0 0 0 0 -1 1
34 35 15 0.8888889 1 0
0 0 0 0 -1 7
36 37 10 3.481482 1 0
0 0 0 0 -1 7
0 0 0 0 -1 4
0 0 0 0 -1 7
38 39 8 1.055556 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 16 3.555556 1 0
4 5 17 37.77778 1 0
0 0 0 0 -1 4
6 7 11 5.444444 1 0
8 9 12 98.16666 1 0
10 11 19 -2.141419 1 0
12 13 12 11.16667 1 0
14 15 7 10.22918 1 0
0 0 0 0 -1 6
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 1
16 17 19 -1.903791 1 0
18 19 2 154.5 1 0
0 0 0 0 -1 3
20 21 2 118.5 1 0
22 23 11 17.44445 1 0
0 0 0 0 -1 2
0 0 0 0 -1 5
24 25 1 33 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 1
0 0 0 0 -1 3
0 0 0 0 -1 7

2 3 19 0.9914934 1 0
4 5 2 160.5 1 0
0 0 0 0 -1 4
6 7 10 79.03704 1 0
0 0 0 0 -1 5
8 9 16 -10.88889 1 0
0 0 0 0 -1 6
10 11 19 -1.84223 1 0
12 13 1 141 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
14 15 15 7.722222 1 0
16 17 8 0.611111 1 0
18 19 16 -1.444444 1 0
20 21 16 -10.27778 1 0
22 23 18 0.8351852 1 0
0 0 0 0 -1 1
24 25 17 6 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 1

2 3 11 24.94444 1 0
4 5 16 5.055555 1 0
6 7 2 160 1 0
8 9 19 -1.810617 1 0
0 0 0 0 -1 4
10 11 19 -2.20452 1 0
0 0 0 0 -1 5
12 13 19 -2.23004 1 0
14 15 2 123.5 1 0
0 0 0 0 -1 6
0 0 0 0 -1 2
0 0 0 0 -1 3
16 17 11 0.7777778 1 0
0 0 0 0 -1 1
18 19 16 -6.166667 1 0
20 21 15 2.777778 1 0
22 23 2 156.5 1 0
0 0 0 0 -1 3
24 25 2 143 1 0
0 0 0 0 -1 7
0 0 0 0 -1 3
26 27 2 119.5 1 0
0 0 0 0 -1 2
0 0 0 0 -1 7
0 0 0 0 -1 1
0 0 0 0 -1 7
28 29 16 -8.111111 1 0
0 0 0 0 -1 2
0 0 0 0 -1 7

2 3 12 38.11111 1 0
4 5 15 -0.1666667 1 0
6 7 13 80.05555 1 0
0 0 0 0 -1 4
8 9 16 -7.388889 1 0
10 11 10 46.77778 1 0
0 0 0 0 -1 6
12 13 2 107 1 0
14 15 19 -2.132655 1 0
16 17 2 154.5 1 0
18 19 2 131.5 1 0
20 21 19 -1.922338 1 0
22 23 12 28.11111 1 0
0 0 0 0 -1 3
24 25 12 11.61111 1 0
0 0 0 0 -1 2
0 0 0 0 -1 5
0 0 0 0 -1 2
0 0 0 0 -1 5
0 0 0 0 -1 7
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
26 27 9 0.09074073 1 0
28 29 15 12.38889 1 0
0 0 0 0 -1 7
30 31 6 0.3333333 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 3
0 0 0 0 -1 7

2 3 2 160.5 1 0
4 5 13 18.38889 1 0
6 7 10 30.18519 1 0
8 9 14 -1.5 1 0
10 11 19 -2.170697 1 0
0 0 0 0 -1 4
0 0 0 0 -1 5
12 13 19 -2.137718 1 0
14 15 11 2.777778 1 0
16 17 17 76.38889 1 0
0 0 0 0 -1 2
18 19 13 13.77778 1 0
20 21 19 -2.01721 1 0
0 0 0 0 -1 7
0 0 0 0 -1 1
22 23 1 71.5 1 0
0 0 0 0 -1 6
0 0 0 0 -1 3
24 25 19 -2.159859 1 0
0 0 0 0 -1 7
26 27 2 150.5 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 7

2 3 10 84.64814 1 0
4 5 16 -10.94444 1 0
0 0 0 0 -1 6
6 7 2 160.5 1 0
8 9 15 -0.1666667 1 0
10 11 10 26.25926 1 0
0 0 0 0 -1 5
0 0 0 0 -1 4
12 13 19 -2.163353 1 0
14 15 11 18.55556 1 0
0 0 0 0 -1 2
16 17 9 0.3739758 1 0
18 19 2 156.5 1 0
20 21 19 -2.13811 1 0
0 0 0 0 -1 1
22 23 15 16.83333 1 0
0 0 0 0 -1 3
24 25 14 1.444444 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 7
26 27 18 0.9337963 1 0
0 0 0 0 -1 1
28 29 7 1.75212 1 0
0 0 0 0 -1 3
30 31 19 -1.999423 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7
32 33 15 4.833334 1 0
0 0 0 0 -1 7
0 0 0 0 -1 1

2 3 2 160.5 1 0
4 5 17 102.4444 1 0
6 7 16 -0.611111 1 0
8 9 13 21.94444 1 0
0 0 0 0 -1 6
0 0 0 0 -1 5
0 0 0 0 -1 4
10 11 19 -1.810617 1 0
12 13 7 8.686359 1 0
14 15 19 -2.172135 1 0
16 17 12 2 1 0
18 19 12 38.44445 1 0
0 0 0 0 -1 3
0 0 0 0 -1 3
20 21 13 16.38889 1 0
0 0 0 0 -1 7
22 23 18 0.3916004 1 0
24 25 7 0.7078718 1 0
0 0 0 0 -1 2
26 27 11 0.3333334 1 0
0 0 0 0 -1 2
28 29 6 2.277778 1 0
0 0 0 0 -1 1
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 3
30 31 13 5.833333 1 0
0 0 0 0 -1 1
0 0 0 0 -1 3
0 0 0 0 -1 7
32 33 2 126 1 0
0 0 0 0 -1 7
0 0 0 0 -1 2

2 3 11 74.27778 1 0
4 5 16 3.555556 1 0
0 0 0 0 -1 6
6 7 11 24.94444 1 0
0 0 0 0 -1 4
8 9 16 -7.388889 1 0
10 11 9 1.686544 1 0
12 13 14 -5.944444 1 0
14 15 19 -2.141419 1 0
16 17 2 169.5 1 0
18 19 7 4.152429 1 0
20 21 16 -10.94444 1 0
0 0 0 0 -1 1
0 0 0 0 -1 3
22 23 11 2.611111 1 0
0 0 0 0 -1 2
0 0 0 0 -1 5
0 0 0 0 -1 5
24 25 14 -13.16667 1 0
0 0 0 0 -1 2
0 0 0 0 -1 7
0 0 0 0 -1 7
26 27 17 9.833334 1 0
0 0 0 0 -1 5
0 0 0 0 -1 2
0 0 0 0 -1 1
28 29 11 6.166667 1 0
0 0 0 0 -1 7
30 31 7 1.703296 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3

2 3 17 37.44444 1 0
4 5 15 -0.4444444 1 0
6 7 11 67 1 0
0 0 0 0 -1 4
8 9 16 -7.388889 1 0
10 11 9 0.9746631 1 0
0 0 0 0 -1 6
12 13 1 151.5 1 0
14 15 13 0.2777778 1 0
0 0 0 0 -1 2
