left_daughter right_daughter split_var split_point status prediction
8 9 18 0.6547451 1 0
10 11 2 154.5 1 0
12 13 19 -1.789334 1 0
14 15 19 -2.064274 1 0
16 17 19 -2.330049 1 0
0 0 0 0 -1 5
18 19 1 38 1 0
20 21 1 167 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 2
22 23 19 -2.272782 1 0
24 25 19 -1.867897 1 0
0 0 0 0 -1 1
0 0 0 0 -1 7
0 0 0 0 -1 3
26 27 17 20.83333 1 0
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 5

2 3 2 158 1 0
4 5 10 28.90741 1 0
6 7 13 27.16667 1 0
8 9 18 0.6810372 1 0
10 11 10 84.64814 1 0
0 0 0 0 -1 4
0 0 0 0 -1 5
12 13 19 -2.009928 1 0
14 15 19 -2.053769 1 0
16 17 6 23.02778 1 0
0 0 0 0 -1 6
18 19 1 37.5 1 0
20 21 16 -3.833333 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 3
22 23 15 8.611111 1 0
0 0 0 0 -1 7
0 0 0 0 -1 1
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 2

2 3 17 98.88889 1 0
4 5 2 159.5 1 0
0 0 0 0 -1 6
6 7 17 38.72222 1 0
8 9 16 -0.5 1 0
10 11 18 0.6044052 1 0
12 13 16 -11.16667 1 0
0 0 0 0 -1 5
0 0 0 0 -1 4
14 15 14 -10.16667 1 0
16 17 19 -2.082818 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 7
18 19 1 147.5 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7
20 21 19 -2.047307 1 0
22 23 14 -3.444445 1 0
24 25 14 -4.722222 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 3

2 3 11 66.66667 1 0
4 5 2 160 1 0
0 0 0 0 -1 6
6 7 13 21.94444 1 0
8 9 10 32.72222 1 0
10 11 19 -2.143618 1 0
12 13 9 9.402527 1 0
0 0 0 0 -1 4
0 0 0 0 -1 5
14 15 12 26.11111 1 0
16 17 11 5.111111 1 0
18 19 6 0.9166668 1 0
0 0 0 0 -1 3
0 0 0 0 -1 3
0 0 0 0 -1 7
20 21 18 0.9407407 1 0
22 23 19 -1.859781 1 0
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 7
0 0 0 0 -1 3
24 25 15 16.27778 1 0
26 27 1 158.5 1 0
0 0 0 0 -1 2
0 0 0 0 -1 7
0 0 0 0 -1 1
0 0 0 0 -1 7

2 3 2 159.5 1 0
4 5 12 38.11111 1 0
6 7 16 -1.777778 1 0
8 9 1 151 1 0
10 11 10 79.55556 1 0
0 0 0 0 -1 5
0 0 0 0 -1 4
12 13 19 -1.999423 1 0
14 15 6 3.444444 1 0
16 17 6 16.94444 1 0
0 0 0 0 -1 6
18 19 19 -2.071198 1 0
20 21 2 153.5 1 0
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 3
22 23 13 15.38889 1 0
0 0 0 0 -1 7
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 7

2 3 17 98.33333 1 0
4 5 10 31.66667 1 0
0 0 0 0 -1 6
6 7 15 -0.3333333 1 0
8 9 2 145 1 0
0 0 0 0 -1 4
10 11 19 -1.814445 1 0
12 13 7 295.1796 1 0
0 0 0 0 -1 5
14 15 19 -2.216964 1 0
16 17 6 0.1388889 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 3
18 19 18 0.8884252 1 0
0 0 0 0 -1 7
0 0 0 0 -1 1
20 21 2 146 1 0
22 23 19 -2.082818 1 0
0 0 0 0 -1 7
24 25 10 17.44445 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 5

2 3 10 83.77778 1 0
4 5 2 159.5 1 0
0 0 0 0 -1 6
6 7 12 40.44445 1 0
8 9 13 33.72222 1 0
10 11 1 151 1 0
12 13 6 16.44445 1 0
0 0 0 0 -1 4
0 0 0 0 -1 5
14 15 19 -1.854676 1 0
16 17 18 0.7913353 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
18 19 19 -2.137718 1 0
0 0 0 0 -1 1
0 0 0 0 -1 7
20 21 15 7.222222 1 0
0 0 0 0 -1 3
22 23 2 140 1 0
0 0 0 0 -1 7
0 0 0 0 -1 3
24 25 18 0.9337963 1 0
26 27 14 -4.166667 1 0
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 2
28 29 13 2.111111 1 0
0 0 0 0 -1 7
0 0 0 0 -1 1

2 3 2 159.5 1 0
4 5 12 101.7778 1 0
6 7 12 29.16667 1 0
8 9 17 40.16667 1 0
0 0 0 0 -1 6
0 0 0 0 -1 4
0 0 0 0 -1 5
10 11 19 -1.996655 1 0
12 13 6 16.38889 1 0
14 15 18 0.6533521 1 0
16 17 1 147.5 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
18 19 4 0.05555555 1 0
20 21 19 -2.064274 1 0
0 0 0 0 -1 1
22 23 11 3.5 1 0
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 7
0 0 0 0 -1 2

2 3 19 0.9194248 1 0
4 5 19 -1.789334 1 0
0 0 0 0 -1 4
6 7 2 160 1 0
8 9 16 -7.055556 1 0
10 11 18 0.2946226 1 0
0 0 0 0 -1 5
12 13 17 43.16666 1 0
14 15 18 0.5565475 1 0
16 17 17 104.2222 1 0
18 19 8 0.6388889 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 7
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 6
20 21 11 0.1666667 1 0
22 23 2 142 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7
24 25 1 235 1 0
26 27 16 -6.111111 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 7

2 3 13 78.88889 1 0
4 5 16 0.8888889 1 0
0 0 0 0 -1 6
6 7 2 159.5 1 0
0 0 0 0 -1 4
8 9 19 -2.163353 1 0
0 0 0 0 -1 5
10 11 8 0.611111 1 0
12 13 15 25.5 1 0
0 0 0 0 -1 7
0 0 0 0 -1 3
14 15 1 153.5 1 0
0 0 0 0 -1 2
16 17 19 -1.999423 1 0
18 19 9 4.19986 1 0
20 21 2 140 1 0
22 23 1 145 1 0
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 2 159.5 1 0
4 5 11 67 1 0
6 7 16 1 1 0
8 9 14 -1.5 1 0
0 0 0 0 -1 6
0 0 0 0 -1 5
0 0 0 0 -1 4
10 11 16 -13.11111 1 0
12 13 7 0.0314815 1 0
14 15 17 38.38889 1 0
16 17 19 -2.173924 1 0
0 0 0 0 -1 7
0 0 0 0 -1 1
18 19 8 1.916667 1 0
0 0 0 0 -1 2
20 21 1 141 1 0
22 23 18 0.9819445 1 0
0 0 0 0 -1 3
0 0 0 0 -1 1
0 0 0 0 -1 3
0 0 0 0 -1 7
24 25 8 1.305556 1 0
0 0 0 0 -1 3
26 27 1 38 1 0
28 29 16 -5.5 1 0
0 0 0 0 -1 1
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 3

2 3 19 0.8783226 1 0
4 5 19 -1.656916 1 0
0 0 0 0 -1 4
6 7 10 79.03704 1 0
8 9 1 183 1 0
10 11 11 24.94444 1 0
0 0 0 0 -1 6
0 0 0 0 -1 1
0 0 0 0 -1 7
12 13 19 -2.143618 1 0
14 15 2 161 1 0
16 17 12 34.5 1 0
18 19 11 17.11111 1 0
20 21 9 694.6016 1 0
0 0 0 0 -1 5
0 0 0 0 -1 3
0 0 0 0 -1 7
22 23 14 -5.277778 1 0
24 25 7 3.137036 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 7
26 27 17 3.333333 1 0
0 0 0 0 -1 1
0 0 0 0 -1 5
0 0 0 0 -1 7
28 29 10 5.722222 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2

2 3 16 0.8888889 1 0
4 5 2 160 1 0
0 0 0 0 -1 4
6 7 13 72.5 1 0
0 0 0 0 -1 5
8 9 11 24.94444 1 0
0 0 0 0 -1 6
10 11 19 -1.996655 1 0
12 13 19 -2.146738 1 0
14 15 1 85 1 0
16 17 1 167 1 0
18 19 11 43 1 0
0 0 0 0 -1 2
20 21 2 131 1 0
22 23 7 14.22963 1 0
0 0 0 0 -1 1
0 0 0 0 -1 7
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 3
24 25 19 -2.078456 1 0
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 7

2 3 19 0.8783226 1 0
4 5 2 161 1 0
0 0 0 0 -1 4
6 7 12 40.44445 1 0
0 0 0 0 -1 5
8 9 19 -2.089644 1 0
10 11 11 58.22222 1 0
12 13 1 118 1 0
14 15 8 0.6944445 1 0
0 0 0 0 -1 2
16 17 17 97.94444 1 0
0 0 0 0 -1 3
18 19 14 -7.833333 1 0
0 0 0 0 -1 7
20 21 2 153.5 1 0
0 0 0 0 -1 3
0 0 0 0 -1 6
0 0 0 0 -1 7
0 0 0 0 -1 3
22 23 1 165.5 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 7

2 3 2 160 1 0
4 5 11 24.94444 1 0
6 7 17 32.61111 1 0
8 9 19 -2.082818 1 0
10 11 19 -2.176132 1 0
0 0 0 0 -1 4
0 0 0 0 -1 5
12 13 16 -10.33333 1 0
14 15 11 5.111111 1 0
16 17 2 103.5 1 0
0 0 0 0 -1 2
18 19 2 106.5 1 0
20 21 8 6.722222 1 0
0 0 0 0 -1 7
22 23 1 147.5 1 0
0 0 0 0 -1 6
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 1
24 25 10 8.037037 1 0
0 0 0 0 -1 7
0 0 0 0 -1 2

2 3 2 160 1 0
4 5 11 24.94444 1 0
6 7 19 -0.1082052 1 0
8 9 1 151 1 0
10 11 10 65.74074 1 0
0 0 0 0 -1 5
0 0 0 0 -1 4
12 13 19 -1.859781 1 0
14 15 7 14.22963 1 0
0 0 0 0 -1 2
16 17 6 12.69444 1 0
18 19 18 0.529321 1 0
0 0 0 0 -1 1
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 6
0 0 0 0 -1 3
20 21 16 -8.166667 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 2

2 3 2 159.5 1 0
4 5 11 27.27778 1 0
6 7 17 36.88889 1 0
8 9 19 -1.854676 1 0
10 11 13 61.38889 1 0
0 0 0 0 -1 4
0 0 0 0 -1 5
12 13 18 0.8226845 1 0
14 15 1 167 1 0
0 0 0 0 -1 2
16 17 15 38.38889 1 0
18 19 15 27.44445 1 0
0 0 0 0 -1 3
0 0 0 0 -1 1
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 6
20 21 2 156.5 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 2

2 3 19 0.8783226 1 0
4 5 2 160 1 0
0 0 0 0 -1 4
6 7 17 98 1 0
0 0 0 0 -1 5
8 9 12 40.16667 1 0
0 0 0 0 -1 6
10 11 19 -1.999423 1 0
12 13 6 16.94444 1 0
14 15 1 82 1 0
16 17 1 145 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
18 19 18 0.6558689 1 0
20 21 11 0.1666667 1 0
0 0 0 0 -1 1
22 23 1 194 1 0
24 25 16 -3.055556 1 0
0 0 0 0 -1 3
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 7
0 0 0 0 -1 7
0 0 0 0 -1 3

2 3 15 -0.3333333 1 0
0 0 0 0 -1 4
4 5 2 160 1 0
6 7 12 40.16667 1 0
0 0 0 0 -1 5
8 9 19 -1.789334 1 0
10 11 19 -2.158285 1 0
12 13 18 0.8015993 1 0
14 15 7 0.009259248 1 0
16 17 16 -11.05556 1 0
0 0 0 0 -1 2
18 19 8 1.638889 1 0
20 21 7 0.06851851 1 0
0 0 0 0 -1 7
0 0 0 0 -1 1
0 0 0 0 -1 6
0 0 0 0 -1 3
0 0 0 0 -1 7
22 23 15 12.77778 1 0
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 2
24 25 11 6.444444 1 0
0 0 0 0 -1 7
0 0 0 0 -1 3

2 3 11 67 1 0
4 5 16 0.8888889 1 0
0 0 0 0 -1 6
6 7 2 160 1 0
0 0 0 0 -1 4
8 9 11 24.88889 1 0
0 0 0 0 -1 5
10 11 1 141 1 0
12 13 6 23.58333 1 0
14 15 19 -1.92406 1 0
16 17 7 14.22963 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
18 19 10 19.96296 1 0
0 0 0 0 -1 1
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 3
0 0 0 0 -1 7

2 3 2 160 1 0
4 5 12 40.16667 1 0
6 7 17 36.88889 1 0
8 9 19 -1.996655 1 0
10 11 19 -2.156996 1 0
0 0 0 0 -1 4
0 0 0 0 -1 5
12 13 18 0.8884252 1 0
14 15 1 147.5 1 0
16 17 16 -11 1 0
0 0 0 0 -1 2
18 19 19 -2.209251 1 0
0 0 0 0 -1 3
0 0 0 0 -1 1
20 21 16 -6.944444 1 0
0 0 0 0 -1 6
0 0 0 0 -1 3
0 0 0 0 -1 3
22 23 2 141.5 1 0
0 0 0 0 -1 2
0 0 0 0 -1 7
0 0 0 0 -1 7
0 0 0 0 -1 2

2 3 12 98.33333 1 0
4 5 2 159.5 1 0
0 0 0 0 -1 6
6 7 12 38.11111 1 0
8 9 10 25.94445 1 0
10 11 18 0.8015993 1 0
12 13 14 -23.5 1 0
0 0 0 0 -1 4
0 0 0 0 -1 5
14 15 1 151 1 0
16 17 19 -2.082818 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
18 19 19 -1.854676 1 0
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 7
20 21 13 10.83333 1 0
0 0 0 0 -1 1
22 23 18 0.5407127 1 0
24 25 17 30.94444 1 0
0 0 0 0 -1 2
26 27 11 2.555556 1 0
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 1

2 3 2 157 1 0
4 5 10 80.42593 1 0
6 7 17 28.44445 1 0
8 9 10 28.90741 1 0
0 0 0 0 -1 6
0 0 0 0 -1 4
0 0 0 0 -1 5
10 11 1 141 1 0
12 13 16 -11.5 1 0
14 15 19 -2.040049 1 0
16 17 18 0.8226845 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
18 19 4 0.05555555 1 0
20 21 10 3.481482 1 0
0 0 0 0 -1 7
22 23 2 102 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 7
0 0 0 0 -1 1
0 0 0 0 -1 7
0 0 0 0 -1 3

2 3 16 3.555556 1 0
4 5 13 67.55555 1 0
0 0 0 0 -1 4
6 7 2 159.5 1 0
0 0 0 0 -1 6
8 9 17 38.44445 1 0
0 0 0 0 -1 5
10 11 19 -1.999423 1 0
12 13 8 17.91667 1 0
14 15 11 0.7777778 1 0
16 17 16 -3.833333 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 3
18 19 8 1.083333 1 0
20 21 2 153.5 1 0
0 0 0 0 -1 7
0 0 0 0 -1 7
22 23 4 0.05555555 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 2

2 3 11 66.66667 1 0
4 5 2 160 1 0
0 0 0 0 -1 6
6 7 11 24.88889 1 0
8 9 11 27.33333 1 0
10 11 14 1.444444 1 0
12 13 8 17.91667 1 0
0 0 0 0 -1 4
0 0 0 0 -1 5
14 15 8 0.6944445 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 7
16 17 18 0.6547451 1 0
18 19 16 -14.66667 1 0
0 0 0 0 -1 3
0 0 0 0 -1 1
20 21 9 0.7851853 1 0
22 23 8 0.8888888 1 0
0 0 0 0 -1 7
24 25 14 -7.944445 1 0
0 0 0 0 -1 2
0 0 0 0 -1 7
0 0 0 0 -1 1

2 3 2 160 1 0
4 5 13 72.5 1 0
6 7 11 21.77778 1 0
8 9 18 0.8884252 1 0
0 0 0 0 -1 6
0 0 0 0 -1 4
