left_daughter right_daughter split_var split_point status prediction
18 19 10 4.48 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 1 12.77 1 0
4 5 10 4.8 1 0
6 7 12 2.385 1 0
0 0 0 0 -1 2
8 9 13 482.5 1 0
10 11 11 0.805 1 0
12 13 9 1.14 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 3
14 15 4 22.75 1 0
0 0 0 0 -1 2
16 17 5 87.5 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 12 2.005 1 0
4 5 4 17.65 1 0
6 7 10 3.915 1 0
0 0 0 0 -1 2
8 9 1 12.41 1 0
10 11 3 2.975 1 0
12 13 13 679 1 0
14 15 10 4.275 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 1
16 17 3 2.63 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 3

2 3 13 730 1 0
4 5 12 1.965 1 0
6 7 12 2.285 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 3
8 9 4 27.5 1 0
10 11 1 12.66 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 12 2.125 1 0
4 5 11 1.105 1 0
6 7 7 2.33 1 0
8 9 9 1.54 1 0
0 0 0 0 -1 2
10 11 3 2.66 1 0
12 13 5 91.5 1 0
0 0 0 0 -1 3
14 15 11 0.705 1 0
16 17 13 1111 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
18 19 8 0.435 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
20 21 10 3.21 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 1 12.525 1 0
4 5 6 1.45 1 0
6 7 13 730 1 0
8 9 11 0.783 1 0
0 0 0 0 -1 2
10 11 10 4.85 1 0
12 13 5 133 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
14 15 6 1.595 1 0
0 0 0 0 -1 3
0 0 0 0 -1 1
0 0 0 0 -1 2
16 17 11 0.905 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 2

2 3 10 3.825 1 0
4 5 3 2.975 1 0
6 7 7 1.36 1 0
8 9 13 1010 1 0
0 0 0 0 -1 1
0 0 0 0 -1 3
10 11 1 12.785 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 13 755 1 0
4 5 7 1.25 1 0
6 7 10 3.435 1 0
8 9 2 1.705 1 0
10 11 10 4.13 1 0
0 0 0 0 -1 2
12 13 11 0.765 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 2
14 15 7 2.36 1 0
0 0 0 0 -1 3
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 7 1.465 1 0
4 5 11 0.925 1 0
6 7 13 724.5 1 0
0 0 0 0 -1 3
8 9 3 2.41 1 0
10 11 1 13.145 1 0
12 13 11 1.28 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 2
14 15 11 1.025 1 0
16 17 6 2.125 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 7 2.3 1 0
4 5 3 2.29 1 0
6 7 13 679 1 0
8 9 12 1.585 1 0
10 11 10 4.9 1 0
0 0 0 0 -1 2
12 13 10 3.435 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
14 15 9 0.915 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 3
0 0 0 0 -1 2

2 3 12 2.1 1 0
4 5 2 1.645 1 0
6 7 4 17.8 1 0
0 0 0 0 -1 2
8 9 5 85.5 1 0
10 11 7 2.11 1 0
12 13 1 13.02 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
14 15 13 682.5 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 10 3.945 1 0
4 5 13 719 1 0
6 7 7 1.36 1 0
0 0 0 0 -1 2
8 9 2 1.74 1 0
0 0 0 0 -1 3
10 11 12 2.405 1 0
0 0 0 0 -1 2
12 13 12 2.235 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 3
0 0 0 0 -1 1

2 3 11 0.785 1 0
4 5 13 397.5 1 0
6 7 6 2.315 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
8 9 11 0.898 1 0
10 11 10 3.45 1 0
12 13 2 2.86 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
14 15 3 3.225 1 0
0 0 0 0 -1 2
16 17 5 90.5 1 0
18 19 6 2.435 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 3
20 21 10 4.55 1 0
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 7 1.385 1 0
4 5 11 1 1 0
6 7 13 760 1 0
8 9 10 3.45 1 0
0 0 0 0 -1 2
10 11 5 113 1 0
12 13 12 2.64 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 2
14 15 5 118.5 1 0
0 0 0 0 -1 2
16 17 10 3.435 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 7 1.315 1 0
4 5 10 3.35 1 0
6 7 13 724.5 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 2
8 9 10 3.49 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 13 755 1 0
4 5 7 1.025 1 0
6 7 1 12.57 1 0
0 0 0 0 -1 3
8 9 6 1.375 1 0
10 11 11 0.778 1 0
0 0 0 0 -1 1
0 0 0 0 -1 3
12 13 13 726.5 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
14 15 9 0.935 1 0
16 17 1 12.785 1 0
18 19 12 1.44 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 3
0 0 0 0 -1 2

2 3 12 2.145 1 0
4 5 9 1.58 1 0
6 7 5 90.5 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 2
8 9 1 12.775 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 7 1.25 1 0
4 5 10 3.81 1 0
6 7 13 726.5 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
8 9 2 3.925 1 0
10 11 10 3.46 1 0
0 0 0 0 -1 2
12 13 10 3.48 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 10 3.945 1 0
4 5 10 3.46 1 0
6 7 7 2.11 1 0
0 0 0 0 -1 2
8 9 3 2.45 1 0
10 11 7 1.36 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 3
0 0 0 0 -1 2

2 3 7 2.31 1 0
4 5 12 2.1 1 0
6 7 13 724.5 1 0
8 9 2 1.17 1 0
0 0 0 0 -1 2
10 11 4 17.75 1 0
12 13 8 0.215 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 1
0 0 0 0 -1 2
14 15 6 3.275 1 0
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 1 12.755 1 0
4 5 12 2.13 1 0
6 7 7 1.475 1 0
8 9 7 1.165 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
10 11 13 597.5 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 2
12 13 5 133 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 13 765 1 0
4 5 12 2.125 1 0
6 7 12 2.325 1 0
8 9 8 0.605 1 0
10 11 1 12.765 1 0
0 0 0 0 -1 3
12 13 2 1.22 1 0
14 15 13 465 1 0
16 17 11 0.83 1 0
0 0 0 0 -1 2
18 19 3 2.685 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
20 21 1 13.26 1 0
0 0 0 0 -1 3
0 0 0 0 -1 3
0 0 0 0 -1 2
22 23 4 19.5 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 10 3.46 1 0
0 0 0 0 -1 2
4 5 7 1.99 1 0
6 7 4 18.25 1 0
8 9 1 12.785 1 0
0 0 0 0 -1 2
10 11 13 517.5 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
12 13 13 512.5 1 0
0 0 0 0 -1 3
0 0 0 0 -1 3
14 15 1 12.79 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2

2 3 13 730 1 0
4 5 7 1.32 1 0
6 7 10 3.435 1 0
8 9 4 17.15 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
10 11 11 0.81 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 3
0 0 0 0 -1 1

2 3 10 3.915 1 0
4 5 10 3.46 1 0
6 7 12 2.495 1 0
0 0 0 0 -1 2
8 9 3 2.3 1 0
10 11 7 1.45 1 0
12 13 11 0.78 1 0
0 0 0 0 -1 2
14 15 2 3.385 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 3

2 3 7 1.315 1 0
4 5 6 1.125 1 0
6 7 5 88.5 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 2
8 9 1 13.02 1 0
10 11 12 1.53 1 0
0 0 0 0 -1 1
0 0 0 0 -1 3
12 13 10 4.15 1 0
0 0 0 0 -1 2
14 15 10 5.125 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 11 0.765 1 0
4 5 3 2.165 1 0
6 7 7 2.31 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
8 9 13 1111 1 0
10 11 10 3.45 1 0
12 13 7 0.81 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
14 15 13 737 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
16 17 3 2.425 1 0
0 0 0 0 -1 1
18 19 4 18.15 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 12 2.125 1 0
4 5 13 465 1 0
6 7 1 13.04 1 0
0 0 0 0 -1 2
8 9 2 1.17 1 0
10 11 3 2.515 1 0
12 13 13 682.5 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 2
14 15 4 17.95 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 7 1.25 1 0
4 5 10 3.56 1 0
6 7 13 739 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 2
8 9 5 133.5 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 13 730 1 0
4 5 12 2.125 1 0
6 7 1 13.02 1 0
8 9 7 1.385 1 0
10 11 1 12.765 1 0
12 13 9 1.395 1 0
14 15 6 1.95 1 0
16 17 11 1.105 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
18 19 3 2.265 1 0
0 0 0 0 -1 3
20 21 3 2.625 1 0
0 0 0 0 -1 3
0 0 0 0 -1 1
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 2
22 23 8 0.425 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 3

2 3 12 2.07 1 0
4 5 4 17.25 1 0
6 7 6 2.47 1 0
0 0 0 0 -1 2
8 9 2 1.755 1 0
10 11 13 922.5 1 0
12 13 10 3.45 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
14 15 11 0.78 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
16 17 8 0.365 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 1
18 19 6 2.77 1 0
0 0 0 0 -1 2
20 21 4 24.75 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 11 0.9 1 0
4 5 13 430 1 0
6 7 7 2.665 1 0
0 0 0 0 -1 2
8 9 4 18 1 0
10 11 10 4.2 1 0
12 13 8 0.44 1 0
0 0 0 0 -1 1
0 0 0 0 -1 3
0 0 0 0 -1 2
14 15 2 1.52 1 0
0 0 0 0 -1 1
16 17 1 12.67 1 0
0 0 0 0 -1 2
18 19 10 5.29 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 3

2 3 10 3.945 1 0
4 5 12 3.6 1 0
6 7 13 750 1 0
8 9 7 0.895 1 0
0 0 0 0 -1 1
10 11 6 2.42 1 0
12 13 1 12.65 1 0
0 0 0 0 -1 3
14 15 13 790 1 0
16 17 7 1.475 1 0
18 19 9 1.845 1 0
0 0 0 0 -1 3
0 0 0 0 -1 1
0 0 0 0 -1 2
20 21 2 1.86 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 1
22 23 3 2.965 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 3
0 0 0 0 -1 2

2 3 10 3.49 1 0
0 0 0 0 -1 2
4 5 7 1.465 1 0
0 0 0 0 -1 3
6 7 6 2.3 1 0
0 0 0 0 -1 2
8 9 13 724 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 13 760 1 0
4 5 12 2.1 1 0
6 7 1 12.66 1 0
8 9 2 1.63 1 0
10 11 3 2.66 1 0
12 13 11 0.778 1 0
0 0 0 0 -1 1
14 15 11 0.865 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
16 17 8 0.43 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 1
18 19 10 5.3 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2

2 3 7 1.3 1 0
4 5 12 2.69 1 0
6 7 1 13.105 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
8 9 1 12.785 1 0
10 11 9 1.14 1 0
0 0 0 0 -1 2
12 13 12 3.15 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
14 15 11 1.22 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 7 1.315 1 0
4 5 10 3.81 1 0
6 7 13 724.5 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
8 9 1 13.145 1 0
10 11 10 3.46 1 0
0 0 0 0 -1 2
12 13 4 17.75 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 1 12.47 1 0
4 5 9 0.915 1 0
6 7 6 2.275 1 0
0 0 0 0 -1 3
8 9 12 2.07 1 0
10 11 7 1.475 1 0
12 13 4 23.75 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 2
14 15 10 3.06 1 0
16 17 1 14.1 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 3

2 3 12 2.005 1 0
4 5 1 12.345 1 0
6 7 1 13.105 1 0
8 9 11 0.783 1 0
0 0 0 0 -1 3
10 11 12 3.45 1 0
12 13 2 1.54 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
14 15 1 13.04 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
16 17 6 2.625 1 0
18 19 11 0.98 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 10 3.825 1 0
4 5 1 13.02 1 0
6 7 6 2.3 1 0
0 0 0 0 -1 2
8 9 5 97.5 1 0
10 11 12 2.395 1 0
12 13 1 12.61 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
14 15 8 0.605 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 3
0 0 0 0 -1 2

2 3 7 1.315 1 0
4 5 10 3.56 1 0
6 7 1 12.815 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 2
8 9 5 88.5 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 7 1.025 1 0
0 0 0 0 -1 3
4 5 10 3.945 1 0
6 7 1 13.02 1 0
8 9 13 706.5 1 0
0 0 0 0 -1 2
10 11 13 730 1 0
12 13 13 669 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 3
0 0 0 0 -1 2

2 3 12 2.125 1 0
4 5 7 0.99 1 0
6 7 7 2.18 1 0
0 0 0 0 -1 3
8 9 5 104.5 1 0
10 11 11 0.815 1 0
12 13 7 2.895 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 3
0 0 0 0 -1 2
14 15 1 13.02 1 0
16 17 13 583 1 0
18 19 3 2.625 1 0
20 21 10 3.45 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 10 3.945 1 0
4 5 13 1000 1 0
6 7 11 0.825 1 0
8 9 3 2.945 1 0
0 0 0 0 -1 1
0 0 0 0 -1 3
10 11 8 0.43 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
12 13 2 1.2 1 0
14 15 3 2.975 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 3
0 0 0 0 -1 2

2 3 13 1000 1 0
4 5 6 1.825 1 0
0 0 0 0 -1 1
6 7 10 3.625 1 0
8 9 10 5.025 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
10 11 10 3.46 1 0
12 13 3 2.135 1 0
0 0 0 0 -1 2
14 15 3 2.265 1 0
0 0 0 0 -1 2
16 17 9 1.845 1 0
0 0 0 0 -1 2
18 19 11 1.155 1 0
0 0 0 0 -1 3
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 1 12.755 1 0
4 5 10 4.8 1 0
6 7 9 1.155 1 0
8 9 6 1.415 1 0
10 11 9 0.675 1 0
0 0 0 0 -1 3
12 13 11 0.715 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 3
14 15 2 1.54 1 0
16 17 11 1.1 1 0
18 19 6 2 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
20 21 11 1.295 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 10 3.915 1 0
4 5 2 4.575 1 0
6 7 12 2.495 1 0
8 9 12 3.695 1 0
0 0 0 0 -1 3
10 11 7 1.385 1 0
12 13 4 21.25 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 1
14 15 6 2.87 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 10 4.07 1 0
4 5 1 12.725 1 0
6 7 7 1.36 1 0
0 0 0 0 -1 2
8 9 12 3.18 1 0
0 0 0 0 -1 3
10 11 2 1.43 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
12 13 8 0.23 1 0
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 10 3.46 1 0
0 0 0 0 -1 2
4 5 11 0.88 1 0
6 7 7 1.45 1 0
8 9 13 706.5 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
10 11 2 2.61 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 3

2 3 10 4.07 1 0
4 5 10 3.46 1 0
6 7 7 1.475 1 0
0 0 0 0 -1 2
8 9 5 95 1 0
0 0 0 0 -1 3
10 11 3 3.05 1 0
0 0 0 0 -1 2
12 13 11 1.18 1 0
14 15 1 13.105 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 13 755 1 0
4 5 2 2.57 1 0
6 7 1 12.7 1 0
8 9 4 23.25 1 0
10 11 10 3.375 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
12 13 10 6.55 1 0
0 0 0 0 -1 2
14 15 7 2.025 1 0
16 17 11 0.795 1 0
0 0 0 0 -1 3
0 0 0 0 -1 3
0 0 0 0 -1 1
0 0 0 0 -1 3
0 0 0 0 -1 2

2 3 13 961 1 0
4 5 1 12.14 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
6 7 7 1.335 1 0
8 9 5 131.5 1 0
10 11 13 724.5 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
12 13 5 101.5 1 0
14 15 9 2.43 1 0
0 0 0 0 -1 2
16 17 7 2.36 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 11 0.785 1 0
4 5 10 4.42 1 0
6 7 13 739 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
8 9 2 3.925 1 0
10 11 5 145 1 0
12 13 7 0.805 1 0
14 15 2 4.14 1 0
16 17 6 1.75 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 1
18 19 11 0.805 1 0
0 0 0 0 -1 2
20 21 4 20.5 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 13 755 1 0
4 5 2 2.185 1 0
6 7 12 2.255 1 0
8 9 10 5.025 1 0
10 11 1 12.755 1 0
12 13 5 107.5 1 0
14 15 4 27.5 1 0
0 0 0 0 -1 2
16 17 4 26.75 1 0
18 19 9 0.875 1 0
20 21 7 1.405 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 3
22 23 3 2.595 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 10 4.07 1 0
4 5 5 118 1 0
6 7 7 1.385 1 0
0 0 0 0 -1 2
8 9 10 3.465 1 0
