left_daughter right_daughter split_var split_point status prediction
8 9 12 101.7778 1 0
10 11 10 1.962963 1 0
0 0 0 0 -1 4
0 0 0 0 -1 5
12 13 11 25.94444 1 0
0 0 0 0 -1 6
0 0 0 0 -1 7
0 0 0 0 -1 1
14 15 16 -7.333334 1 0
16 17 19 -2.231495 1 0
18 19 2 119.5 1 0
20 21 19 -2.053769 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
22 23 1 40.5 1 0
0 0 0 0 -1 2
24 25 1 32.5 1 0
26 27 12 16.66667 1 0
0 0 0 0 -1 1
0 0 0 0 -1 7
28 29 14 -5.333333 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 3

2 3 13 72.5 1 0
4 5 17 38.44445 1 0
0 0 0 0 -1 6
6 7 16 5.666666 1 0
8 9 7 0.9896625 1 0
10 11 11 6.222222 1 0
0 0 0 0 -1 4
12 13 2 139 1 0
14 15 7 3.401316 1 0
16 17 19 -2.081479 1 0
18 19 13 21.61111 1 0
0 0 0 0 -1 2
0 0 0 0 -1 5
20 21 6 1.222222 1 0
22 23 6 16.38889 1 0
24 25 18 0.8363756 1 0
0 0 0 0 -1 7
26 27 1 119 1 0
28 29 10 27.59259 1 0
0 0 0 0 -1 2
0 0 0 0 -1 5
0 0 0 0 -1 2
0 0 0 0 -1 3
30 31 9 1.151852 1 0
0 0 0 0 -1 3
32 33 11 19.05556 1 0
0 0 0 0 -1 1
0 0 0 0 -1 5
0 0 0 0 -1 7
0 0 0 0 -1 7
0 0 0 0 -1 3
34 35 16 -7.388889 1 0
0 0 0 0 -1 1
36 37 13 17.05556 1 0
38 39 9 0.9899991 1 0
0 0 0 0 -1 2
0 0 0 0 -1 7
0 0 0 0 -1 1
0 0 0 0 -1 3

2 3 11 67 1 0
4 5 11 26 1 0
0 0 0 0 -1 6
6 7 19 0.97152 1 0
8 9 2 139 1 0
10 11 18 0.6547451 1 0
0 0 0 0 -1 4
12 13 19 -2.252499 1 0
0 0 0 0 -1 5
14 15 1 188.5 1 0
16 17 2 74.5 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
18 19 18 0.3885239 1 0
0 0 0 0 -1 7
0 0 0 0 -1 7
0 0 0 0 -1 3
20 21 8 1.333333 1 0
22 23 19 -1.854676 1 0
0 0 0 0 -1 7
0 0 0 0 -1 3
24 25 16 -10.94444 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 7

2 3 11 66.66667 1 0
4 5 16 3.555556 1 0
0 0 0 0 -1 6
6 7 10 19.64815 1 0
0 0 0 0 -1 4
8 9 14 1.611111 1 0
10 11 8 2.805556 1 0
12 13 18 0.7292929 1 0
0 0 0 0 -1 1
14 15 6 1.805555 1 0
16 17 2 125 1 0
18 19 9 1.39727 1 0
0 0 0 0 -1 3
20 21 16 -9.944444 1 0
22 23 6 3.972222 1 0
24 25 17 66.5 1 0
0 0 0 0 -1 5
0 0 0 0 -1 7
26 27 7 2.081073 1 0
0 0 0 0 -1 2
0 0 0 0 -1 7
28 29 8 1.61111 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 3
0 0 0 0 -1 1
30 31 7 1.076095 1 0
0 0 0 0 -1 5
0 0 0 0 -1 2
0 0 0 0 -1 7

2 3 16 3.555556 1 0
4 5 2 156.5 1 0
0 0 0 0 -1 4
6 7 10 80.42593 1 0
0 0 0 0 -1 5
8 9 14 -1.222222 1 0
0 0 0 0 -1 6
10 11 12 46.11111 1 0
12 13 13 1.555556 1 0
14 15 10 5.37037 1 0
16 17 6 14.41667 1 0
0 0 0 0 -1 7
0 0 0 0 -1 1
18 19 12 5.166667 1 0
20 21 6 1.944445 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
22 23 19 -2.053769 1 0
0 0 0 0 -1 3
24 25 1 78 1 0
26 27 2 95.5 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 7
0 0 0 0 -1 1
0 0 0 0 -1 3

2 3 11 74.27778 1 0
4 5 2 154.5 1 0
0 0 0 0 -1 6
6 7 14 -1.444444 1 0
8 9 16 -1.777778 1 0
10 11 17 38.44445 1 0
12 13 6 0.1388889 1 0
0 0 0 0 -1 5
0 0 0 0 -1 4
14 15 19 -2.23004 1 0
0 0 0 0 -1 2
0 0 0 0 -1 7
0 0 0 0 -1 1
0 0 0 0 -1 3
16 17 9 1.39727 1 0
18 19 8 0.3611111 1 0
20 21 16 -13.11111 1 0
0 0 0 0 -1 3
22 23 1 33 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
24 25 9 0.762963 1 0
26 27 18 0.9337963 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 7
0 0 0 0 -1 3

2 3 12 98.72222 1 0
4 5 15 -0.1666667 1 0
0 0 0 0 -1 6
0 0 0 0 -1 4
6 7 2 157 1 0
8 9 10 34.22222 1 0
0 0 0 0 -1 5
10 11 19 -1.854676 1 0
12 13 7 8.622352 1 0
14 15 11 0.9444444 1 0
16 17 13 1.777778 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 3
18 19 18 0.8884252 1 0
0 0 0 0 -1 7
0 0 0 0 -1 1
20 21 8 1.527778 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7
22 23 18 0.5489455 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3

2 3 16 3.555556 1 0
4 5 2 157 1 0
0 0 0 0 -1 4
6 7 12 103.0556 1 0
0 0 0 0 -1 5
8 9 19 -2.172135 1 0
0 0 0 0 -1 6
0 0 0 0 -1 3
10 11 15 25.5 1 0
12 13 11 5.777778 1 0
0 0 0 0 -1 2
14 15 18 0.8884252 1 0
16 17 19 -1.831093 1 0
18 19 1 33 1 0
0 0 0 0 -1 3
20 21 15 24.88889 1 0
22 23 12 43.16666 1 0
24 25 1 21.5 1 0
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 7
26 27 6 2.555555 1 0
0 0 0 0 -1 2
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 1
0 0 0 0 -1 3

2 3 16 3.555556 1 0
4 5 17 98.61111 1 0
0 0 0 0 -1 4
6 7 2 157 1 0
0 0 0 0 -1 6
8 9 17 38.44445 1 0
0 0 0 0 -1 5
10 11 1 167.5 1 0
12 13 5 0.05555555 1 0
14 15 19 -1.854676 1 0
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 3
16 17 12 18.44445 1 0
18 19 13 1.111111 1 0
20 21 1 47.5 1 0
0 0 0 0 -1 7
0 0 0 0 -1 7
0 0 0 0 -1 1
22 23 2 131.5 1 0
0 0 0 0 -1 3
0 0 0 0 -1 3
0 0 0 0 -1 7

2 3 10 80.42593 1 0
4 5 15 -0.1666667 1 0
0 0 0 0 -1 6
0 0 0 0 -1 4
6 7 12 27.72222 1 0
8 9 11 5.111111 1 0
10 11 2 143.5 1 0
12 13 6 0.6666667 1 0
14 15 9 1.599258 1 0
16 17 9 9.402527 1 0
0 0 0 0 -1 5
18 19 18 0.7292929 1 0
0 0 0 0 -1 3
20 21 1 192 1 0
22 23 11 14.55556 1 0
24 25 10 30.22222 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7
26 27 16 -4.277778 1 0
28 29 19 -1.931318 1 0
0 0 0 0 -1 7
0 0 0 0 -1 4
0 0 0 0 -1 3
30 31 13 21.33333 1 0
0 0 0 0 -1 2
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 7

2 3 2 154.5 1 0
4 5 10 78.16667 1 0
6 7 17 30.66667 1 0
8 9 15 32.83333 1 0
0 0 0 0 -1 6
0 0 0 0 -1 4
0 0 0 0 -1 5
10 11 18 0.6306711 1 0
0 0 0 0 -1 2
12 13 8 0.1944444 1 0
14 15 16 -4.111111 1 0
0 0 0 0 -1 7
16 17 14 -1.166667 1 0
18 19 6 0.7222222 1 0
0 0 0 0 -1 3
20 21 9 0.8981471 1 0
0 0 0 0 -1 1
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 7
22 23 11 16.05555 1 0
0 0 0 0 -1 3
24 25 6 1.944444 1 0
0 0 0 0 -1 2
26 27 8 14.75 1 0
0 0 0 0 -1 1
0 0 0 0 -1 3

2 3 15 -0.4444444 1 0
0 0 0 0 -1 4
4 5 10 78.16667 1 0
6 7 19 -1.843424 1 0
0 0 0 0 -1 6
8 9 16 -12.16667 1 0
10 11 2 141.5 1 0
12 13 2 140.5 1 0
14 15 19 -2.074859 1 0
16 17 16 -7.333334 1 0
18 19 13 9.222223 1 0
0 0 0 0 -1 2
0 0 0 0 -1 5
20 21 18 0.8468576 1 0
0 0 0 0 -1 7
0 0 0 0 -1 1
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 4
22 23 9 0.5652113 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7
24 25 9 36.85126 1 0
26 27 19 -2.233158 1 0
0 0 0 0 -1 5
0 0 0 0 -1 3
28 29 1 178.5 1 0
0 0 0 0 -1 2
0 0 0 0 -1 7

2 3 12 102.6111 1 0
4 5 19 0.9194248 1 0
0 0 0 0 -1 6
6 7 2 157.5 1 0
0 0 0 0 -1 4
8 9 14 -1.444444 1 0
0 0 0 0 -1 5
10 11 16 -11.16667 1 0
12 13 19 -0.4623033 1 0
14 15 17 41.44444 1 0
16 17 2 68.5 1 0
0 0 0 0 -1 1
0 0 0 0 -1 7
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 7
18 19 1 16 1 0
0 0 0 0 -1 2
20 21 1 85 1 0
0 0 0 0 -1 3
22 23 19 -2.053769 1 0
24 25 15 18.61111 1 0
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 7

2 3 2 154.5 1 0
4 5 11 69.22222 1 0
6 7 17 31.94445 1 0
8 9 11 30.5 1 0
0 0 0 0 -1 6
0 0 0 0 -1 4
0 0 0 0 -1 5
10 11 19 -1.854676 1 0
12 13 8 14.08333 1 0
14 15 18 0.8363756 1 0
16 17 16 -7.111111 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
18 19 15 23.55556 1 0
20 21 9 0.3129631 1 0
0 0 0 0 -1 1
0 0 0 0 -1 7
0 0 0 0 -1 7
22 23 7 2.054174 1 0
24 25 11 0.5 1 0
0 0 0 0 -1 3
0 0 0 0 -1 2
26 27 19 -2.222502 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 7

2 3 16 3.555556 1 0
4 5 12 98.61111 1 0
0 0 0 0 -1 4
6 7 11 2.777778 1 0
0 0 0 0 -1 6
8 9 8 0.1388889 1 0
10 11 8 1.972222 1 0
0 0 0 0 -1 7
12 13 2 131.5 1 0
14 15 10 30.22222 1 0
16 17 10 34.22222 1 0
0 0 0 0 -1 3
18 19 11 0.6666667 1 0
20 21 19 -1.658293 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
22 23 13 59.27778 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7
24 25 8 1.583334 1 0
0 0 0 0 -1 1
0 0 0 0 -1 5
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 2

2 3 13 70.72222 1 0
4 5 2 157 1 0
0 0 0 0 -1 6
6 7 11 30.5 1 0
8 9 10 31.74074 1 0
10 11 19 -2.081479 1 0
0 0 0 0 -1 2
0 0 0 0 -1 4
0 0 0 0 -1 5
12 13 13 6.777778 1 0
14 15 11 5.111111 1 0
16 17 18 0.8363756 1 0
0 0 0 0 -1 7
0 0 0 0 -1 7
18 19 19 -1.922338 1 0
20 21 13 1.055556 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7
22 23 18 0.3876841 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7
0 0 0 0 -1 3
0 0 0 0 -1 1

2 3 2 154.5 1 0
4 5 10 80.42593 1 0
6 7 10 32.72222 1 0
8 9 11 5.111111 1 0
0 0 0 0 -1 6
0 0 0 0 -1 4
0 0 0 0 -1 5
10 11 7 0.01481482 1 0
12 13 14 -7 1 0
0 0 0 0 -1 7
14 15 12 9.944445 1 0
16 17 9 9.402527 1 0
18 19 6 2.555555 1 0
0 0 0 0 -1 3
0 0 0 0 -1 7
20 21 15 23.5 1 0
0 0 0 0 -1 3
22 23 14 -1.944444 1 0
0 0 0 0 -1 3
24 25 18 0.4513357 1 0
0 0 0 0 -1 2
26 27 18 0.473818 1 0
0 0 0 0 -1 1
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 7

2 3 13 72.5 1 0
4 5 19 0.9526513 1 0
0 0 0 0 -1 6
6 7 2 157 1 0
0 0 0 0 -1 4
8 9 13 26.27778 1 0
0 0 0 0 -1 5
10 11 19 -1.854676 1 0
12 13 13 61.38889 1 0
14 15 18 0.8363756 1 0
16 17 8 0.2222223 1 0
0 0 0 0 -1 2
0 0 0 0 -1 3
18 19 9 1.446296 1 0
20 21 14 -4.222222 1 0
0 0 0 0 -1 7
0 0 0 0 -1 1
22 23 4 0.05555555 1 0
0 0 0 0 -1 3
0 0 0 0 -1 3
24 25 13 0.3333333 1 0
0 0 0 0 -1 7
0 0 0 0 -1 2
0 0 0 0 -1 3
0 0 0 0 -1 7

2 3 19 0.9194248 1 0
4 5 2 157 1 0
