left_daughter right_daughter split_var split_point status prediction
16 17 27 0.22955 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
18 19 22 22.15 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 23 112.6 1 0
4 5 26 0.3901 1 0
6 7 8 0.0468 1 0
8 9 23 102.4 1 0
10 11 13 1.627 1 0
12 13 2 19.83 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
14 15 22 27.46 1 0
16 17 9 0.1798 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
18 19 4 610.4 1 0
20 21 10 0.05658 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 3 90.365 1 0
4 5 28 0.14725 1 0
6 7 23 110.25 1 0
8 9 4 562 1 0
10 11 23 97.765 1 0
12 13 15 0.005875 1 0
14 15 7 0.07462 1 0
0 0 0 0 -1 1
16 17 24 766.6 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
18 19 18 0.01206 1 0
20 21 16 0.014805 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
22 23 9 0.167 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
24 25 17 0.018075 1 0
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 24 764.55 1 0
4 5 29 0.4141 1 0
6 7 8 0.048785 1 0
8 9 28 0.16125 1 0
0 0 0 0 -1 2
10 11 22 27.225 1 0
12 13 17 0.016965 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
14 15 17 0.028515 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
16 17 21 16.205 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 23 106.1 1 0
4 5 23 101.65 1 0
6 7 27 0.1907 1 0
0 0 0 0 -1 1
8 9 27 0.3948 1 0
0 0 0 0 -1 1
10 11 8 0.046435 1 0
12 13 22 28.76 1 0
0 0 0 0 -1 2
14 15 3 98.545 1 0
16 17 24 724.15 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
18 19 6 0.0839 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
20 21 21 15.87 1 0
22 23 12 0.6839 1 0
0 0 0 0 -1 1
24 25 21 15.69 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 21 16.805 1 0
4 5 29 0.3617 1 0
6 7 2 15.925 1 0
8 9 22 39.075 1 0
10 11 30 0.091255 1 0
12 13 8 0.103215 1 0
14 15 8 0.02809 1 0
16 17 1 15.28 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
18 19 28 0.101565 1 0
20 21 24 811.1 1 0
0 0 0 0 -1 2
22 23 30 0.06649 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
24 25 1 14.08 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 23 107.45 1 0
4 5 28 0.1766 1 0
6 7 5 0.09024 1 0
8 9 26 0.4554 1 0
0 0 0 0 -1 2
10 11 24 1058 1 0
12 13 9 0.15165 1 0
14 15 28 0.11085 1 0
0 0 0 0 -1 2
16 17 15 0.0031345 1 0
18 19 28 0.08539 1 0
20 21 30 0.066435 1 0
22 23 27 0.25655 1 0
0 0 0 0 -1 1
24 25 7 0.03455 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 23 109.3 1 0
4 5 6 0.15 1 0
6 7 2 15.925 1 0
8 9 24 727.1 1 0
10 11 20 0.009829 1 0
12 13 8 0.06487 1 0
14 15 24 759.1 1 0
0 0 0 0 -1 1
16 17 28 0.11035 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
18 19 9 0.1522 1 0
0 0 0 0 -1 1
20 21 3 94.265 1 0
22 23 3 109.5 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 3 98.405 1 0
4 5 8 0.04419 1 0
6 7 30 0.061115 1 0
8 9 23 115.15 1 0
10 11 21 14.74 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
12 13 11 0.2338 1 0
14 15 27 0.2619 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 23 107.45 1 0
4 5 26 0.42815 1 0
6 7 27 0.21035 1 0
8 9 29 0.36275 1 0
10 11 9 0.208 1 0
12 13 13 3.9345 1 0
14 15 28 0.13985 1 0
16 17 24 723.6 1 0
18 19 10 0.06722 1 0
20 21 17 0.038715 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
22 23 11 0.37555 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
24 25 3 86.685 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
26 27 17 0.02053 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
28 29 11 0.2037 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 8 0.04923 1 0
4 5 21 16.88 1 0
6 7 23 103.7 1 0
8 9 28 0.1443 1 0
10 11 18 0.0101255 1 0
12 13 25 0.2052 1 0
14 15 2 15.345 1 0
16 17 21 15.795 1 0
18 19 21 14.005 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
20 21 23 103.1 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 21 16.795 1 0
4 5 30 0.10235 1 0
6 7 7 0.07652 1 0
8 9 28 0.1215 1 0
10 11 25 0.138 1 0
12 13 17 0.022305 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
14 15 28 0.13845 1 0
0 0 0 0 -1 1
16 17 4 305.15 1 0
18 19 22 22.905 1 0
0 0 0 0 -1 1
20 21 17 0.039785 1 0
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 21 16.795 1 0
4 5 25 0.17725 1 0
6 7 7 0.07652 1 0
8 9 15 0.0034035 1 0
10 11 22 21.44 1 0
12 13 18 0.0071265 1 0
0 0 0 0 -1 2
14 15 17 0.012345 1 0
16 17 27 0.4944 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
18 19 2 19.545 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
20 21 28 0.13505 1 0
22 23 19 0.014515 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
24 25 12 1.5915 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 28 0.131 1 0
4 5 23 120.35 1 0
6 7 23 103.1 1 0
8 9 10 0.05343 1 0
0 0 0 0 -1 2
10 11 29 0.50825 1 0
12 13 7 0.07462 1 0
14 15 18 0.01551 1 0
16 17 14 38.605 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
18 19 18 0.0108185 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
20 21 23 102.4 1 0
22 23 27 0.2572 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
24 25 4 582.95 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 14 30.785 1 0
4 5 23 110.25 1 0
6 7 8 0.05012 1 0
8 9 26 0.50955 1 0
10 11 2 15.65 1 0
12 13 27 0.2578 1 0
14 15 1 11.97 1 0
16 17 7 0.1035 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
18 19 22 32.665 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
20 21 24 782.7 1 0
22 23 24 718.65 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
24 25 1 13.67 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 8 0.04923 1 0
4 5 21 16.825 1 0
6 7 3 76.89 1 0
0 0 0 0 -1 1
8 9 16 0.01629 1 0
10 11 12 1.06 1 0
12 13 23 103.7 1 0
14 15 11 0.2222 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
16 17 3 79.865 1 0
18 19 2 15.345 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
20 21 4 688.5 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 28 0.1456 1 0
4 5 23 107.15 1 0
6 7 24 724.15 1 0
8 9 10 0.055905 1 0
10 11 22 20.085 1 0
12 13 28 0.18425 1 0
0 0 0 0 -1 2
14 15 27 0.1825 1 0
0 0 0 0 -1 1
0 0 0 0 -1 1
16 17 25 0.10805 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
18 19 9 0.1517 1 0
20 21 9 0.1481 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 8 0.04923 1 0
4 5 1 15.235 1 0
6 7 23 98.1 1 0
8 9 21 16.88 1 0
10 11 3 103.7 1 0
12 13 28 0.20475 1 0
14 15 2 15.37 1 0
16 17 24 764.55 1 0
18 19 13 2.3435 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
20 21 11 0.3663 1 0
22 23 18 0.008755 1 0
0 0 0 0 -1 1
24 25 1 13.56 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
26 27 10 0.054525 1 0
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 7 0.097645 1 0
4 5 21 17.65 1 0
6 7 8 0.043335 1 0
8 9 28 0.156 1 0
10 11 16 0.0087715 1 0
0 0 0 0 -1 1
12 13 3 71.025 1 0
14 15 21 16.88 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
16 17 24 718.65 1 0
0 0 0 0 -1 1
18 19 1 14.44 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 14 34.96 1 0
4 5 28 0.14415 1 0
6 7 4 539.95 1 0
8 9 24 939.85 1 0
10 11 6 0.10285 1 0
12 13 12 1.4355 1 0
14 15 30 0.061615 1 0
16 17 20 0.001323 1 0
0 0 0 0 -1 2
18 19 16 0.015725 1 0
20 21 21 15.64 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
22 23 10 0.051335 1 0
0 0 0 0 -1 2
24 25 22 27.845 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
26 27 18 0.01361 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 3 98.405 1 0
4 5 28 0.14905 1 0
6 7 27 0.2071 1 0
8 9 23 102.4 1 0
10 11 25 0.1411 1 0
12 13 30 0.077615 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
14 15 22 28.26 1 0
16 17 12 1.10495 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
18 19 25 0.1379 1 0
20 21 25 0.10855 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 21 16.8 1 0
4 5 27 0.3694 1 0
6 7 20 0.0016835 1 0
8 9 28 0.14645 1 0
10 11 29 0.31275 1 0
12 13 8 0.03121 1 0
14 15 2 15.22 1 0
16 17 21 15.89 1 0
0 0 0 0 -1 2
18 19 16 0.03027 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
20 21 8 0.046435 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
22 23 21 16.02 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 3 98.38 1 0
4 5 8 0.058085 1 0
6 7 17 0.01726 1 0
8 9 23 105.05 1 0
10 11 21 15.905 1 0
12 13 17 0.015505 1 0
0 0 0 0 -1 2
14 15 27 0.4168 1 0
16 17 22 27.375 1 0
18 19 26 0.5067 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
20 21 15 0.003294 1 0
22 23 17 0.050965 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
24 25 6 0.04712 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 21 16.795 1 0
4 5 26 0.50955 1 0
6 7 7 0.07652 1 0
8 9 28 0.1223 1 0
0 0 0 0 -1 2
10 11 30 0.073005 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
12 13 22 28.255 1 0
0 0 0 0 -1 1
14 15 13 1.65 1 0
16 17 24 811.1 1 0
18 19 23 100.35 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
20 21 2 18.79 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 8 0.049885 1 0
4 5 24 844.75 1 0
6 7 23 103.7 1 0
8 9 30 0.11425 1 0
10 11 2 18.835 1 0
12 13 28 0.2116 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
14 15 26 0.5176 1 0
0 0 0 0 -1 1
16 17 29 0.2589 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 14 33.06 1 0
4 5 21 16.825 1 0
6 7 8 0.050085 1 0
8 9 28 0.17175 1 0
10 11 2 16.755 1 0
12 13 10 0.05645 1 0
14 15 23 93.185 1 0
16 17 29 0.36485 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
18 19 27 0.08379 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
20 21 8 0.05574 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
22 23 19 0.01383 1 0
24 25 2 20.685 1 0
26 27 22 28.725 1 0
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 23 112.6 1 0
4 5 28 0.1513 1 0
6 7 30 0.060315 1 0
8 9 23 107.6 1 0
10 11 2 16.395 1 0
0 0 0 0 -1 1
12 13 6 0.064495 1 0
0 0 0 0 -1 1
14 15 24 827.25 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 23 104.95 1 0
4 5 24 750 1 0
6 7 28 0.13655 1 0
8 9 30 0.13835 1 0
10 11 27 0.17235 1 0
12 13 24 952.9 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
14 15 22 27.465 1 0
16 17 30 0.06265 1 0
0 0 0 0 -1 1
18 19 6 0.07538 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 3 98.38 1 0
4 5 28 0.1437 1 0
6 7 6 0.072635 1 0
8 9 15 0.003294 1 0
10 11 30 0.086915 1 0
12 13 3 103.7 1 0
14 15 27 0.17975 1 0
16 17 23 93.175 1 0
18 19 23 107.75 1 0
20 21 8 0.040765 1 0
22 23 23 99.18 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
24 25 28 0.134 1 0
26 27 15 0.0054125 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
28 29 28 0.13845 1 0
30 31 3 92.36 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 24 874.85 1 0
4 5 28 0.1603 1 0
6 7 2 15.54 1 0
8 9 25 0.17765 1 0
0 0 0 0 -1 2
10 11 29 0.3662 1 0
12 13 27 0.17975 1 0
14 15 3 98.925 1 0
16 17 6 0.19425 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
18 19 24 1079.5 1 0
0 0 0 0 -1 2
20 21 7 0.1158 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
22 23 17 0.071255 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 21 16.795 1 0
4 5 26 0.4209 1 0
6 7 12 0.4831 1 0
8 9 23 102.4 1 0
10 11 7 0.096675 1 0
0 0 0 0 -1 1
12 13 27 0.2071 1 0
0 0 0 0 -1 1
14 15 22 28.255 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
16 17 10 0.05645 1 0
0 0 0 0 -1 2
18 19 7 0.094195 1 0
20 21 25 0.10855 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
22 23 13 2.981 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 21 16.83 1 0
4 5 26 0.4209 1 0
6 7 28 0.1067 1 0
8 9 7 0.097595 1 0
10 11 6 0.1641 1 0
12 13 29 0.2605 1 0
0 0 0 0 -1 2
14 15 26 0.34915 1 0
16 17 16 0.03949 1 0
18 19 10 0.064255 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
20 21 19 0.013055 1 0
22 23 27 0.4369 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 23 104.95 1 0
4 5 27 0.40725 1 0
6 7 26 0.1431 1 0
8 9 15 0.003294 1 0
10 11 21 12.91 1 0
0 0 0 0 -1 1
12 13 2 15.535 1 0
14 15 21 14.565 1 0
0 0 0 0 -1 1
0 0 0 0 -1 1
16 17 14 13.475 1 0
0 0 0 0 -1 1
18 19 8 0.044725 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
20 21 21 16.825 1 0
22 23 25 0.096595 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
24 25 20 0.009008 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 24 855.05 1 0
4 5 26 0.3901 1 0
6 7 12 0.4292 1 0
8 9 28 0.1223 1 0
10 11 2 20.015 1 0
0 0 0 0 -1 1
12 13 20 0.001574 1 0
14 15 15 0.003349 1 0
16 17 21 15.215 1 0
18 19 28 0.1847 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
20 21 2 14.72 1 0
22 23 18 0.006062 1 0
0 0 0 0 -1 1
0 0 0 0 -1 1
24 25 8 0.048785 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
26 27 27 0.37695 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 21 16.795 1 0
4 5 8 0.045465 1 0
6 7 27 0.19865 1 0
8 9 20 0.001321 1 0
10 11 24 724.15 1 0
12 13 7 0.03872 1 0
14 15 6 0.06259 1 0
16 17 12 0.91625 1 0
0 0 0 0 -1 1
18 19 27 0.8309 1 0
20 21 25 0.1362 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
22 23 18 0.015235 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 28 0.1381 1 0
4 5 21 16.8 1 0
6 7 14 19.39 1 0
8 9 20 0.001321 1 0
10 11 2 20.5 1 0
12 13 11 0.2133 1 0
14 15 5 0.08084 1 0
16 17 7 0.04151 1 0
18 19 28 0.13655 1 0
20 21 15 0.0031345 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
22 23 29 0.3011 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 8 0.048865 1 0
4 5 21 17.58 1 0
6 7 4 646.2 1 0
8 9 28 0.1433 1 0
10 11 2 19.545 1 0
12 13 2 15.485 1 0
14 15 27 0.19865 1 0
16 17 20 0.001321 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
18 19 21 14.855 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
20 21 12 0.91625 1 0
0 0 0 0 -1 1
0 0 0 0 -1 1
22 23 17 0.100055 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 7 0.097595 1 0
4 5 21 16.54 1 0
6 7 4 544.05 1 0
8 9 21 15.89 1 0
10 11 22 19.64 1 0
