left_daughter right_daughter split_var split_point status prediction
0 0 0 0 -1 2
0 0 0 0 -1 1
18 19 9 0.18985 1 0
0 0 0 0 -1 2
20 21 24 719.7 1 0
22 23 4 709.2 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
24 25 22 33.27 1 0
26 27 8 0.06023 1 0
0 0 0 0 -1 1
28 29 22 34.59 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 24 888.9 1 0
4 5 28 0.1603 1 0
6 7 20 0.0015485 1 0
8 9 8 0.0608 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
10 11 14 47.035 1 0
12 13 6 0.12265 1 0
14 15 21 16.515 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
16 17 1 14.19 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 24 884.75 1 0
4 5 29 0.357 1 0
6 7 11 0.20795 1 0
8 9 14 34.1 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
10 11 23 102.1 1 0
12 13 26 0.31055 1 0
0 0 0 0 -1 1
14 15 22 29.68 1 0
16 17 9 0.16665 1 0
0 0 0 0 -1 2
18 19 18 0.01628 1 0
20 21 27 0.1848 1 0
0 0 0 0 -1 2
22 23 11 0.4099 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 23 113.15 1 0
4 5 28 0.18295 1 0
6 7 8 0.02804 1 0
8 9 23 102.4 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
10 11 24 810.25 1 0
12 13 25 0.19055 1 0
14 15 22 29.18 1 0
0 0 0 0 -1 1
16 17 12 0.50215 1 0
18 19 13 4.1185 1 0
20 21 6 0.1711 1 0
22 23 1 14.11 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
24 25 22 33.35 1 0
26 27 29 0.2125 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
28 29 22 33.8 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 21 16.79 1 0
4 5 28 0.167 1 0
6 7 12 0.50215 1 0
8 9 4 694.5 1 0
0 0 0 0 -1 2
10 11 12 0.3746 1 0
12 13 5 0.077325 1 0
14 15 23 115.15 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
16 17 28 0.1352 1 0
0 0 0 0 -1 2
18 19 22 33.35 1 0
20 21 22 30.07 1 0
0 0 0 0 -1 1
22 23 2 23.86 1 0
24 25 28 0.13855 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 21 16.81 1 0
4 5 28 0.13595 1 0
6 7 14 16.36 1 0
8 9 14 38.605 1 0
10 11 2 20.37 1 0
0 0 0 0 -1 1
12 13 25 0.09492 1 0
14 15 22 32.83 1 0
16 17 20 0.0043465 1 0
18 19 5 0.1174 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
20 21 7 0.04647 1 0
0 0 0 0 -1 1
22 23 22 34.14 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
24 25 24 818.1 1 0
0 0 0 0 -1 2
26 27 2 18.9 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 24 888.85 1 0
4 5 29 0.34695 1 0
0 0 0 0 -1 2
6 7 14 35.26 1 0
8 9 27 0.30175 1 0
10 11 28 0.1563 1 0
12 13 20 0.003566 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
14 15 8 0.0608 1 0
16 17 23 109.05 1 0
18 19 12 0.71675 1 0
0 0 0 0 -1 1
20 21 20 0.001315 1 0
22 23 6 0.12265 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
24 25 15 0.003349 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 24 865.7 1 0
4 5 28 0.14315 1 0
6 7 12 0.49435 1 0
8 9 11 0.5956 1 0
10 11 22 27.575 1 0
12 13 3 96.825 1 0
0 0 0 0 -1 2
14 15 7 0.11445 1 0
0 0 0 0 -1 2
16 17 14 27.155 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
18 19 21 16.54 1 0
20 21 10 0.066535 1 0
0 0 0 0 -1 1
22 23 9 0.22365 1 0
0 0 0 0 -1 1
24 25 3 92.29 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 24 865.7 1 0
4 5 28 0.1636 1 0
6 7 27 0.2098 1 0
8 9 22 29.985 1 0
10 11 13 1.627 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
12 13 21 16.515 1 0
14 15 28 0.11035 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
16 17 4 612.65 1 0
0 0 0 0 -1 1
18 19 23 96.185 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 23 106.05 1 0
4 5 28 0.17245 1 0
6 7 11 0.254 1 0
8 9 14 46.925 1 0
0 0 0 0 -1 2
10 11 18 0.007864 1 0
12 13 25 0.1066 1 0
14 15 22 33.27 1 0
16 17 27 0.1416 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
18 19 15 0.003957 1 0
20 21 24 810.55 1 0
22 23 15 0.003309 1 0
24 25 25 0.13345 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
26 27 4 652.15 1 0
0 0 0 0 -1 2
28 29 3 86.97 1 0
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 23 109.45 1 0
4 5 28 0.1603 1 0
6 7 12 0.52355 1 0
8 9 23 104.1 1 0
10 11 14 13.475 1 0
0 0 0 0 -1 1
12 13 8 0.02804 1 0
0 0 0 0 -1 1
14 15 15 0.005789 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
16 17 8 0.04646 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
18 19 26 0.31275 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 8 0.05592 1 0
4 5 14 38.415 1 0
6 7 24 718.65 1 0
8 9 24 766.45 1 0
10 11 5 0.089835 1 0
12 13 18 0.018715 1 0
14 15 2 14.515 1 0
16 17 22 33.27 1 0
18 19 22 29.365 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
20 21 7 0.1741 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
22 23 28 0.09229 1 0
0 0 0 0 -1 1
24 25 27 0.1848 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 23 105.95 1 0
4 5 11 0.62555 1 0
6 7 22 20.045 1 0
8 9 8 0.0608 1 0
10 11 18 0.02344 1 0
12 13 8 0.075085 1 0
14 15 17 0.13005 1 0
16 17 24 766.45 1 0
18 19 5 0.1232 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
20 21 8 0.048785 1 0
0 0 0 0 -1 1
0 0 0 0 -1 1
22 23 3 88.7 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
24 25 21 16.78 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 24 888.85 1 0
4 5 28 0.142 1 0
6 7 20 0.0015485 1 0
8 9 14 35.435 1 0
10 11 2 20.3 1 0
0 0 0 0 -1 1
12 13 11 0.20795 1 0
14 15 21 16.515 1 0
16 17 20 0.003566 1 0
18 19 28 0.1656 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
20 21 3 92.29 1 0
22 23 30 0.065835 1 0
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 24 810.55 1 0
4 5 29 0.36 1 0
6 7 11 0.254 1 0
8 9 11 0.58265 1 0
10 11 8 0.05177 1 0
12 13 22 29.255 1 0
14 15 28 0.1097 1 0
16 17 25 0.19055 1 0
18 19 12 2.426 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
20 21 9 0.1848 1 0
0 0 0 0 -1 2
22 23 20 0.001315 1 0
24 25 8 0.063535 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
26 27 27 0.18545 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 24 830.7 1 0
4 5 28 0.17245 1 0
6 7 24 865.65 1 0
8 9 23 101.55 1 0
0 0 0 0 -1 2
10 11 2 18.295 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
12 13 25 0.1348 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
14 15 30 0.06901 1 0
0 0 0 0 -1 2
16 17 30 0.06637 1 0
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 21 16.79 1 0
4 5 28 0.142 1 0
6 7 22 18.2 1 0
8 9 13 6.5405 1 0
10 11 25 0.14295 1 0
12 13 26 0.3281 1 0
0 0 0 0 -1 2
14 15 28 0.111 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
16 17 14 13.475 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
18 19 22 33.27 1 0
20 21 17 0.019225 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
22 23 22 34.14 1 0
0 0 0 0 -1 2
24 25 22 32.79 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 28 0.14705 1 0
4 5 24 869.3 1 0
6 7 14 13.475 1 0
8 9 11 0.62555 1 0
10 11 2 14.895 1 0
0 0 0 0 -1 1
12 13 12 0.49535 1 0
14 15 24 785.75 1 0
16 17 30 0.07857 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
18 19 11 0.24755 1 0
20 21 22 33.35 1 0
22 23 1 14.11 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
24 25 25 0.14095 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
26 27 10 0.060125 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 21 15.87 1 0
4 5 28 0.174 1 0
6 7 27 0.20725 1 0
8 9 24 767.9 1 0
0 0 0 0 -1 2
10 11 22 33.085 1 0
12 13 11 0.18415 1 0
14 15 4 669.45 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
16 17 7 0.14185 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
18 19 27 0.44215 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 23 105.95 1 0
4 5 29 0.36465 1 0
6 7 11 0.254 1 0
8 9 14 47.035 1 0
0 0 0 0 -1 2
10 11 16 0.018015 1 0
12 13 5 0.079285 1 0
14 15 25 0.1759 1 0
16 17 10 0.067395 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
18 19 2 16.61 1 0
20 21 22 33.35 1 0
22 23 25 0.19575 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
24 25 25 0.1343 1 0
26 27 25 0.1066 1 0
0 0 0 0 -1 1
28 29 22 33.8 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
30 31 4 903.3 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 23 106.15 1 0
4 5 28 0.18245 1 0
6 7 12 0.5436 1 0
8 9 14 44.52 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
10 11 25 0.095795 1 0
12 13 22 33.105 1 0
14 15 4 541.05 1 0
0 0 0 0 -1 1
16 17 24 811.1 1 0
0 0 0 0 -1 1
18 19 22 34.5 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
20 21 29 0.2991 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 8 0.05592 1 0
4 5 21 16.98 1 0
6 7 20 0.01078 1 0
8 9 30 0.11915 1 0
10 11 2 16.19 1 0
12 13 22 16.025 1 0
14 15 30 0.1405 1 0
16 17 14 47.035 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
18 19 23 107.75 1 0
0 0 0 0 -1 2
20 21 22 33.35 1 0
22 23 5 0.09975 1 0
0 0 0 0 -1 1
24 25 22 33.8 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 24 865.7 1 0
4 5 29 0.3567 1 0
6 7 12 0.4743 1 0
8 9 22 33.35 1 0
10 11 1 14.525 1 0
12 13 19 0.01843 1 0
0 0 0 0 -1 2
14 15 21 16.315 1 0
16 17 28 0.09229 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
18 19 11 0.62555 1 0
20 21 21 16.62 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
22 23 20 0.001315 1 0
24 25 13 4.1055 1 0
26 27 27 0.26915 1 0
0 0 0 0 -1 1
28 29 30 0.069645 1 0
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 23 101.55 1 0
4 5 25 0.19055 1 0
6 7 25 0.1227 1 0
8 9 14 46.925 1 0
10 11 4 317.05 1 0
12 13 23 122.05 1 0
14 15 22 18.575 1 0
16 17 22 32.68 1 0
18 19 26 0.17847 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
20 21 6 0.066225 1 0
0 0 0 0 -1 2
22 23 23 132.35 1 0
24 25 27 0.1942 1 0
0 0 0 0 -1 1
26 27 22 33.8 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
28 29 9 0.17215 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 23 112.8 1 0
4 5 29 0.3687 1 0
6 7 5 0.083865 1 0
8 9 14 35.435 1 0
0 0 0 0 -1 2
10 11 21 18.705 1 0
0 0 0 0 -1 2
12 13 25 0.18795 1 0
14 15 25 0.12915 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
16 17 23 109.3 1 0
0 0 0 0 -1 2
18 19 30 0.06463 1 0
0 0 0 0 -1 2
20 21 15 0.003349 1 0
22 23 24 840.35 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
24 25 10 0.056705 1 0
26 27 22 33.27 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
28 29 22 34.14 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 21 16.79 1 0
4 5 21 15.64 1 0
6 7 12 0.57365 1 0
8 9 14 47.035 1 0
10 11 4 633.05 1 0
12 13 12 0.3801 1 0
0 0 0 0 -1 2
14 15 22 33.35 1 0
0 0 0 0 -1 2
16 17 9 0.1544 1 0
18 19 15 0.0085655 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
20 21 2 23.9 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 28 0.1419 1 0
4 5 1 15.06 1 0
6 7 24 767.9 1 0
8 9 14 38.605 1 0
0 0 0 0 -1 2
10 11 25 0.14655 1 0
0 0 0 0 -1 2
12 13 22 33.27 1 0
14 15 13 3.5575 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
16 17 22 34.14 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 21 15.83 1 0
4 5 14 44.52 1 0
6 7 28 0.1058 1 0
8 9 9 0.24875 1 0
10 11 8 0.050585 1 0
12 13 22 31.18 1 0
14 15 22 18.405 1 0
16 17 22 32.705 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
18 19 22 17.785 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
20 21 22 33.8 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 28 0.1419 1 0
4 5 21 16.8 1 0
6 7 11 0.1784 1 0
8 9 28 0.13595 1 0
10 11 2 19.545 1 0
0 0 0 0 -1 1
12 13 8 0.050005 1 0
14 15 15 0.003309 1 0
16 17 29 0.2721 1 0
18 19 13 2.2555 1 0
0 0 0 0 -1 2
20 21 11 0.2991 1 0
22 23 6 0.10285 1 0
24 25 30 0.07411 1 0
26 27 11 0.62555 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
28 29 2 18.32 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1
30 31 22 33.35 1 0
32 33 1 13.085 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
34 35 22 34.555 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 24 865.65 1 0
4 5 28 0.1456 1 0
6 7 25 0.09492 1 0
8 9 14 91.555 1 0
10 11 22 23.47 1 0
0 0 0 0 -1 1
12 13 11 0.20795 1 0
14 15 22 33.35 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
16 17 5 0.09096 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
18 19 11 0.62555 1 0
20 21 28 0.09229 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
22 23 15 0.003309 1 0
24 25 27 0.1416 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
26 27 20 0.001323 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 23 106.05 1 0
4 5 25 0.17825 1 0
6 7 7 0.08556 1 0
8 9 14 47.035 1 0
10 11 2 14.8 1 0
12 13 24 929.8 1 0
14 15 13 1.3725 1 0
16 17 22 33.35 1 0
18 19 24 733.05 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
20 21 13 3.337 1 0
0 0 0 0 -1 1
22 23 24 724.15 1 0
0 0 0 0 -1 1
24 25 2 25.04 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
26 27 28 0.11135 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
28 29 7 0.16245 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 21 15.63 1 0
4 5 28 0.17245 1 0
6 7 28 0.1097 1 0
8 9 14 75.48 1 0
0 0 0 0 -1 2
10 11 24 1091 1 0
12 13 2 15.375 1 0
14 15 22 33.35 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
16 17 23 119.55 1 0
18 19 27 0.19445 1 0
0 0 0 0 -1 1
20 21 28 0.09229 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
22 23 11 0.18415 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
24 25 22 21.745 1 0
26 27 22 21.185 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 24 888.9 1 0
4 5 28 0.1437 1 0
6 7 27 0.20135 1 0
8 9 11 0.62555 1 0
10 11 24 710.2 1 0
12 13 2 21.26 1 0
0 0 0 0 -1 2
14 15 23 102.2 1 0
16 17 17 0.05889 1 0
0 0 0 0 -1 1
18 19 6 0.10285 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
20 21 4 631.45 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
22 23 18 0.01355 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 23 102.4 1 0
4 5 25 0.18515 1 0
6 7 25 0.10875 1 0
8 9 26 0.43835 1 0
10 11 23 78.345 1 0
12 13 29 0.2949 1 0
14 15 12 0.52355 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
16 17 27 0.26215 1 0
18 19 2 20.895 1 0
20 21 8 0.04279 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
22 23 9 0.18365 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 24 888.85 1 0
4 5 28 0.1513 1 0
6 7 14 20.86 1 0
8 9 28 0.13235 1 0
10 11 14 13.475 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
12 13 2 20.785 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
14 15 19 0.012675 1 0
0 0 0 0 -1 2
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 24 871.5 1 0
4 5 28 0.1563 1 0
0 0 0 0 -1 2
6 7 25 0.17825 1 0
8 9 22 23.47 1 0
10 11 11 0.62555 1 0
12 13 22 26.69 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
14 15 23 102.4 1 0
16 17 28 0.08685 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
18 19 4 631.45 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
20 21 26 0.45555 1 0
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1

2 3 8 0.05592 1 0
4 5 14 33.72 1 0
6 7 23 102.25 1 0
8 9 22 29.675 1 0
10 11 28 0.10252 1 0
12 13 30 0.1331 1 0
14 15 28 0.11465 1 0
0 0 0 0 -1 1
16 17 28 0.09229 1 0
18 19 6 0.067565 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2
20 21 18 0.027535 1 0
22 23 13 1.3725 1 0
0 0 0 0 -1 1
24 25 18 0.010531 1 0
26 27 23 85.09 1 0
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
0 0 0 0 -1 1
28 29 27 0.2605 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 1
0 0 0 0 -1 2
30 31 14 48.4 1 0
0 0 0 0 -1 2
0 0 0 0 -1 1
0 0 0 0 -1 2

2 3 24 865.7 1 0
4 5 29 0.36255 1 0
